comp_name;acme_code;active;emp_name;country_states;gender_code;gender;marital_status;ethnicity;dt_birthday;dt_hire;dt_resignation;satisfaction_grade;actual_salary
5|ACME Corporation;980;1;Maria Fernanda Pellegrini Bactista;5|Portugal|5| Lisboa;F;Female;9|DIVORCED;5| white;18/12/1954;14/07/2007;#N/A;4;€ 3.080,00
5|ACME Corporation;981;1;Francisco Emanuel Mello Longo;5|Portugal|24|Brangança;M;Male;5|single;5| white;06/03/1975;23/12/2007;#N/A;4;€ 1.205,00
5|ACME Corporation;982;1;Manuel Padrão Cabral;5|Portugal|20|Portalegre;M;Male;5|single;5| white;06/08/1969;15/05/2017;#N/A;5;€ 3.080,00
5|ACME Corporation;983;1;Rachel Galli Machado;5|Portugal|15| ÉVORA;F;Female;7|Widowed ;5| white;29/06/1949;01/10/2017;#N/A;5;€ 1.205,00
5|ACME Corporation;984;1;Malu Brito De Luca;5|Portugal|20|Portalegre;F;Female;6|MarrieD;5| white;26/01/1976;24/02/2008;#N/A;5;€ 2.500,00
5|ACME Corporation;985;1;Clarice Machado Conti;5|Portugal|11|Santarém;F;Female;8| Separated ;5| white;23/10/1961;18/12/2019;#N/A;4;€ 1.285,00
5|ACME Corporation;986;1;Maryah Esposito Abranches;5|Portugal|8|AveirO;F;Female;8| Separated ;6|Black or African American;03/11/1956;06/12/2008;#N/A;5;€ 2.500,00
5|ACME Corporation;987;1;Thiago Pimenta Luz;5|Portugal|21|Guarda;M;Male;6|MarrieD;8|ASIAN;12/02/1958;12/08/2005;#N/A;5;€ 1.305,00
5|ACME Corporation;988;1;Júlio Nunes Russo;5|Portugal|13|Coimbra;M;Male;8| Separated ;5| white;07/04/1978;24/09/2016;#N/A;4;€ 3.000,00
5|ACME Corporation;989;1;Jonathan Simões Luz;5|Portugal|5| Lisboa;M;Male;7|Widowed ;7|  Hispanic or LATINO;13/05/1966;03/06/2022;#N/A;5;€ 1.285,00
5|ACME Corporation;990;1;Maria Luiza Costatini Junqueira;5|Portugal|5| Lisboa;F;Female;7|Widowed ;5| white;06/08/1974;10/09/2011;#N/A;5;€ 3.000,00
5|ACME Corporation;991;1;Otávio Pellegrini Morais;5|Portugal|13|Coimbra;M;Male;8| Separated ;5| white;25/06/1991;10/04/2022;#N/A;5;€ 1.205,00
5|ACME Corporation;992;1;Antônia Andrioli Andrioli;5|Portugal|15| ÉVORA;F;Female;5|single;5| white;31/05/1948;13/08/2008;#N/A;4;€ 2.500,00
5|ACME Corporation;993;1;Isabella Simões Saragoça;5|Portugal|24|Brangança;F;Female;8| Separated ;6|Black or African American;15/04/1953;31/01/2015;#N/A;5;€ 1.305,00
5|ACME Corporation;994;1;Pablo Soares Martinelli;5|Portugal|15| ÉVORA;M;Male;5|single;5| white;19/10/1961;04/05/2013;#N/A;4;€ 3.080,00
5|ACME Corporation;995;1;Anna Carolina Chaves Russo;5|Portugal|6|PORTO;F;Female;7|Widowed ;5| white;02/07/1963;09/02/2021;#N/A;5;€ 1.305,00
5|ACME Corporation;996;1;Débora Ricci Gonçalves;5|Portugal|23|Viana do Castelo;F;Female;5|single;5| white;22/02/1977;27/04/1999;#N/A;4;€ 2.500,00
5|ACME Corporation;997;1;Luna Figo Sacramento;5|Portugal|24|Brangança;F;Female;6|MarrieD;5| white;05/05/1972;10/07/2009;#N/A;4;€ 1.385,00
5|ACME Corporation;998;0;Felipe Ildelfonso Seixas;5|Portugal|8|AveirO;M;Male;5|single;5| white;22/03/1966;03/09/2002;18/06/2003;1;€ 2.500,00
5|ACME Corporation;999;1;Ana Vitória Abranches Café;5|Portugal|7| Setúbal ;F;Female;9|DIVORCED;5| white;01/11/1988;05/02/2011;#N/A;4;€ 1.305,00
5|ACME Corporation;1000;1;Júlio Giordano Monti;5|Portugal|21|Guarda;M;Male;6|MarrieD;7|  Hispanic or LATINO;14/03/1956;09/01/2005;#N/A;5;€ 2.500,00
5|ACME Corporation;1001;1;Augusta Moretti Moraes;5|Portugal|6|PORTO;F;Female;9|DIVORCED;5| white;14/08/1948;07/03/2011;#N/A;4;€ 1.205,00
5|ACME Corporation;1002;1;Raul Rodrigues Fontana;5|Portugal|12|Leiria;M;Male;7|Widowed ;5| white;07/03/1964;05/08/2001;#N/A;4;€ 3.000,00
5|ACME Corporation;1003;1;Arthur Gabriel Ferrari Esteves;5|Portugal|5| Lisboa;M;Male;7|Widowed ;5| white;14/02/1980;05/05/2020;#N/A;5;€ 1.205,00
5|ACME Corporation;1004;1;Vera Lucia Alvarenga Rossi;5|Portugal|15| ÉVORA;F;Female;5|single;5| white;08/04/1969;06/09/2016;#N/A;5;€ 2.580,00
5|ACME Corporation;1005;1;Alicia Romano Leite;5|Portugal|8|AveirO;F;Female;7|Widowed ;5| white;19/07/1988;16/05/2005;#N/A;4;€ 1.385,00
5|ACME Corporation;1006;1;Arthur Romano Bispo;5|Portugal|10|Faro;M;Male;6|MarrieD;8|ASIAN;01/04/1963;04/09/2009;#N/A;5;€ 3.000,00
5|ACME Corporation;1007;1;Maria Helena Freitas Mendes;5|Portugal|12|Leiria;F;Female;7|Widowed ;6|Black or African American;14/05/1953;13/07/2011;#N/A;5;€ 1.305,00
5|ACME Corporation;1008;1;Bento Giordano Anunciação;5|Portugal|8|AveirO;M;Male;9|DIVORCED;5| white;06/07/1956;17/09/2009;#N/A;4;€ 2.580,00
5|ACME Corporation;1009;1;Ana Lívia Paulista Brito;5|Portugal|16|Azores;F;Female;6|MarrieD;5| white;27/12/1952;14/07/2007;#N/A;4;€ 1.205,00
5|ACME Corporation;1010;1;Vicent Pereira Sá;5|Portugal|7| Setúbal ;M;Male;6|MarrieD;5| white;07/11/1981;17/10/2019;#N/A;4;€ 2.500,00
5|ACME Corporation;1011;1;Vicent Pinto Silva;5|Portugal|13|Coimbra;M;Male;9|DIVORCED;7|  Hispanic or LATINO;15/02/1984;07/08/2006;#N/A;5;€ 1.205,00
5|ACME Corporation;1012;1;Katarina Poeta Frois;5|Portugal|11|Santarém;F;Female;8| Separated ;5| white;13/08/1970;14/05/2014;#N/A;4;€ 3.080,00
5|ACME Corporation;1013;1;Raul Battaglia Resende;5|Portugal|11|Santarém;M;Male;8| Separated ;5| white;20/03/1968;26/11/2017;#N/A;4;€ 1.385,00
5|ACME Corporation;1014;1;Rebeca Amor Cardoso;5|Portugal|9|braga;F;Female;6|MarrieD;6|Black or African American;10/08/1966;18/11/2000;#N/A;4;€ 3.080,00
5|ACME Corporation;1015;1;Matheus Fontana Serra;5|Portugal|16|Azores;M;Male;6|MarrieD;5| white;05/02/1982;09/10/2005;#N/A;4;€ 1.305,00
5|ACME Corporation;1016;1;Arthur Henrique Teixeira Barros;5|Portugal|6|PORTO;M;Male;9|DIVORCED;5| white;06/12/1985;07/09/2000;#N/A;4;€ 2.580,00
5|ACME Corporation;1017;1;Maria Luiza Pimentel Gomes;5|Portugal|20|Portalegre;F;Female;8| Separated ;5| white;06/11/1979;21/10/2001;#N/A;4;€ 1.305,00
5|ACME Corporation;1018;1;Rebecca Badu Carvalho;5|Portugal|8|AveirO;F;Female;7|Widowed ;5| white;06/10/1947;09/01/2021;#N/A;5;€ 2.580,00
5|ACME Corporation;1019;1;Oliver Pinheiro Batista;5|Portugal|10|Faro;M;Male;8| Separated ;5| white;08/12/1968;11/04/2022;#N/A;4;€ 1.305,00
5|ACME Corporation;1020;1;Oliver Bermudes Trindade;5|Portugal|6|PORTO;M;Male;8| Separated ;5| white;07/05/1965;23/03/2001;#N/A;4;€ 3.000,00
5|ACME Corporation;1021;1;Allana Alvaregna Mancini;5|Portugal|20|Portalegre;F;Female;7|Widowed ;6|Black or African American;11/11/1990;14/05/2013;#N/A;5;€ 1.305,00
5|ACME Corporation;1022;1;Eva Santacruz Siqueira;5|Portugal|21|Guarda;F;Female;9|DIVORCED;7|  Hispanic or LATINO;05/12/1960;16/12/2015;#N/A;4;€ 3.000,00
5|ACME Corporation;1023;1;Enzzo Santacruz Rinaldi;5|Portugal|9|braga;M;Male;8| Separated ;5| white;05/02/1955;14/04/2011;#N/A;4;€ 1.305,00
5|ACME Corporation;1024;1;João Gabriel Padrão Tavares;5|Portugal|19|Beja;M;Male;9|DIVORCED;5| white;24/03/1958;03/07/2018;#N/A;4;€ 2.580,00
5|ACME Corporation;1025;1;Liz Martini Botelho;5|Portugal|22|Vila Real;F;Female;9|DIVORCED;8|ASIAN;07/09/1960;12/12/2016;#N/A;4;€ 1.205,00
5|ACME Corporation;1026;1;Joana De Luca Luz;5|Portugal|24|Brangança;F;Female;5|single;5| white;16/10/1953;05/03/2009;#N/A;5;€ 3.000,00
5|ACME Corporation;1027;1;Benício Silva Salvador;5|Portugal|19|Beja;M;Male;5|single;5| white;10/12/1980;29/09/2015;#N/A;4;€ 1.285,00
5|ACME Corporation;1028;1;José Francisco Batista Machado;5|Portugal|24|Brangança;M;Male;5|single;6|Black or African American;29/11/1978;04/07/2019;#N/A;5;€ 3.000,00
5|ACME Corporation;1029;1;João Luccas Ferreira Frasão;5|Portugal|24|Brangança;M;Male;5|single;5| white;29/06/1980;22/08/2006;#N/A;4;€ 1.305,00
5|ACME Corporation;1030;1;Aquiles Santoro Aleluia;5|Portugal|5| Lisboa;M;Male;7|Widowed ;5| white;05/11/1983;29/01/2003;#N/A;5;€ 2.500,00
5|ACME Corporation;1031;1;Hector Leone Tavares;5|Portugal|16|Azores;M;Male;5|single;5| white;27/04/1990;07/05/2004;#N/A;5;€ 1.285,00
5|ACME Corporation;1032;1;Tomás Paulista Caruso;5|Portugal|13|Coimbra;M;Male;6|MarrieD;5| white;15/09/1951;18/04/2013;#N/A;5;€ 2.580,00
5|ACME Corporation;1033;1;Flavio Mazza Poeta;5|Portugal|17|Viseu;M;Male;8| Separated ;7|  Hispanic or LATINO;06/03/1987;06/10/2006;#N/A;5;€ 1.205,00
5|ACME Corporation;1034;1;Joaquim Pinto Alcantara;5|Portugal|8|AveirO;M;Male;6|MarrieD;5| white;01/12/1959;09/05/2011;#N/A;4;€ 2.500,00
5|ACME Corporation;1035;1;Rebeca Bispo Martini;5|Portugal|20|Portalegre;F;Female;6|MarrieD;6|Black or African American;31/12/1959;07/11/2018;#N/A;5;€ 1.285,00
5|ACME Corporation;1036;1;Joana Borba Martins;5|Portugal|24|Brangança;F;Female;8| Separated ;5| white;10/08/1963;27/07/2020;#N/A;4;€ 2.500,00
5|ACME Corporation;1037;1;Cecilia Romano Aragão;5|Portugal|10|Faro;F;Female;5|single;5| white;23/03/1991;27/02/2013;#N/A;5;€ 1.305,00
5|ACME Corporation;1038;1;João Faro Ramos;5|Portugal|20|Portalegre;M;Male;8| Separated ;5| white;09/03/1964;17/05/2012;#N/A;4;€ 2.500,00
5|ACME Corporation;1039;1;Vinicios Malafaia Brasil;5|Portugal|20|Portalegre;M;Male;6|MarrieD;5| white;02/09/1956;29/10/2001;#N/A;5;€ 1.205,00
5|ACME Corporation;1040;1;Lavignia Alencar Anjos;5|Portugal|10|Faro;F;Female;5|single;5| white;29/12/1963;08/09/2021;#N/A;4;€ 3.080,00
5|ACME Corporation;1041;1;Flaviano Dias Carneiro;5|Portugal|23|Viana do Castelo;M;Male;9|DIVORCED;5| white;07/01/1973;18/08/2001;#N/A;5;€ 1.385,00
5|ACME Corporation;1042;1;Eliezer Battaglia Santana;5|Portugal|18|Castelo Branco;M;Male;5|single;6|Black or African American;29/04/1983;28/11/1999;#N/A;4;€ 3.000,00
5|ACME Corporation;1043;1;Júlia Clara Pimentel Carneiro;5|Portugal|24|Brangança;F;Female;6|MarrieD;5| white;26/04/1977;11/07/2008;#N/A;5;€ 1.205,00
5|ACME Corporation;1044;1;Danilo Andrioli Barros;5|Portugal|16|Azores;M;Male;7|Widowed ;8|ASIAN;11/09/1949;23/01/1999;#N/A;5;€ 3.000,00
5|ACME Corporation;1045;1;Ana Seixas Santana;5|Portugal|20|Portalegre;F;Female;5|single;5| white;04/12/1983;10/03/2016;#N/A;5;€ 1.205,00
5|ACME Corporation;1046;1;Benício Gonçalves Dias;5|Portugal|14|Madeira;M;Male;5|single;5| white;10/08/1981;04/10/2003;#N/A;4;€ 2.500,00
5|ACME Corporation;1047;1;Muricy Vaz Brasão;5|Portugal|12|Leiria;M;Male;5|single;5| white;20/09/1987;14/09/2012;#N/A;5;€ 1.205,00
5|ACME Corporation;1048;1;Isabelly Botelho Mancini;5|Portugal|15| ÉVORA;F;Female;9|DIVORCED;5| white;28/09/1976;24/02/2017;#N/A;5;€ 3.000,00
5|ACME Corporation;1049;1;João Pedro Testa Pimenta;5|Portugal|24|Brangança;M;Male;6|MarrieD;6|Black or African American;11/12/1956;14/05/2003;#N/A;4;€ 1.285,00
5|ACME Corporation;1050;1;Emanuel Santos Simões;5|Portugal|23|Viana do Castelo;M;Male;8| Separated ;5| white;15/01/1984;16/06/2016;#N/A;5;€ 3.000,00
5|ACME Corporation;1051;1;Lorenzo Coelho Martins;5|Portugal|5| Lisboa;M;Male;6|MarrieD;5| white;27/12/1959;23/06/2001;#N/A;5;€ 1.205,00
5|ACME Corporation;1052;1;Alice Negrão Malafaia;5|Portugal|21|Guarda;F;Female;9|DIVORCED;5| white;19/04/1987;26/01/2022;#N/A;5;€ 3.080,00
5|ACME Corporation;1053;1;Pedro Lucas Botelho Auth;5|Portugal|20|Portalegre;M;Male;7|Widowed ;5| white;12/10/1978;26/07/2000;#N/A;4;€ 1.305,00
5|ACME Corporation;1054;1;Maryah Mancini Rangel;5|Portugal|17|Viseu;F;Female;8| Separated ;5| white;13/11/1962;15/10/2001;#N/A;5;€ 3.080,00
5|ACME Corporation;1055;1;João Guilherme Carvalho Gallo;5|Portugal|7| Setúbal ;M;Male;6|MarrieD;7|  Hispanic or LATINO;19/10/1991;13/10/2003;#N/A;4;€ 1.385,00
5|ACME Corporation;1056;1;Luiz Gustavo Longo Almeida;5|Portugal|5| Lisboa;M;Male;7|Widowed ;6|Black or African American;01/12/1958;24/09/2021;#N/A;5;€ 2.580,00
5|ACME Corporation;1057;1;Lorena Moreira Moreira;5|Portugal|10|Faro;F;Female;6|MarrieD;5| white;21/07/1978;24/12/2010;#N/A;5;€ 1.205,00
5|ACME Corporation;1058;1;Yago Bragança Pereira;5|Portugal|11|Santarém;M;Male;9|DIVORCED;5| white;16/11/1983;28/10/2016;#N/A;4;€ 2.580,00
5|ACME Corporation;1059;1;Manuela Santacruz Sacramento;5|Portugal|6|PORTO;F;Female;9|DIVORCED;5| white;31/05/1950;18/03/2009;#N/A;5;€ 1.305,00
5|ACME Corporation;1060;1;Luan Cabral Negrão;5|Portugal|12|Leiria;M;Male;7|Widowed ;5| white;06/02/1959;23/10/1999;#N/A;4;€ 3.080,00
5|ACME Corporation;1061;1;Vinicios Rinaldi Peçanha;5|Portugal|17|Viseu;M;Male;9|DIVORCED;5| white;13/05/1965;06/04/2003;#N/A;5;€ 1.285,00
5|ACME Corporation;1062;1;João Paulo Miranda Lopes;5|Portugal|12|Leiria;M;Male;6|MarrieD;5| white;15/01/1962;12/05/2012;#N/A;5;€ 2.580,00
5|ACME Corporation;1063;1;Rebeca Figo Aleluia;5|Portugal|17|Viseu;F;Female;8| Separated ;8|ASIAN;30/11/1973;02/11/2012;#N/A;4;€ 1.205,00
5|ACME Corporation;1064;1;Ane Caroline Albuquerque Furtado;5|Portugal|17|Viseu;F;Female;8| Separated ;5| white;14/04/1972;16/06/2004;#N/A;4;€ 2.580,00
5|ACME Corporation;1065;1;Arthur Botelho Cardoso;5|Portugal|17|Viseu;M;Male;9|DIVORCED;5| white;30/07/1976;04/01/2006;#N/A;5;€ 1.305,00
5|ACME Corporation;1066;1;Analu Carvalho Ribeiro;5|Portugal|9|braga;F;Female;7|Widowed ;7|  Hispanic or LATINO;02/11/1968;28/02/2013;#N/A;5;€ 2.500,00
5|ACME Corporation;1067;1;Ana Laura Marino Peçanha;5|Portugal|8|AveirO;F;Female;8| Separated ;5| white;25/12/1966;24/05/2002;#N/A;4;€ 1.385,00
5|ACME Corporation;1068;1;Marcelo Borba Alvarenga;5|Portugal|22|Vila Real;M;Male;6|MarrieD;5| white;15/03/1975;16/09/2014;#N/A;4;€ 3.000,00
5|ACME Corporation;1069;1;Vicente Andrade Martini;5|Portugal|12|Leiria;M;Male;8| Separated ;5| white;07/06/1962;11/08/2012;#N/A;4;€ 1.205,00
5|ACME Corporation;1070;1;Esther Frasão Silva;5|Portugal|17|Viseu;F;Female;7|Widowed ;6|Black or African American;21/06/1948;04/05/2013;#N/A;4;€ 3.000,00
5|ACME Corporation;1071;1;Enzo Miguel Saragoça Moraes;5|Portugal|9|braga;M;Male;6|MarrieD;5| white;10/11/1988;27/07/2012;#N/A;4;€ 1.305,00
5|ACME Corporation;1072;1;Pedro Lucas Rangel Saragoça;5|Portugal|20|Portalegre;M;Male;9|DIVORCED;5| white;10/01/1986;16/02/2007;#N/A;4;€ 3.080,00
5|ACME Corporation;1073;1;Lorena Sacramento Greco;5|Portugal|12|Leiria;F;Female;8| Separated ;5| white;27/01/1959;25/09/1999;#N/A;5;€ 1.305,00
5|ACME Corporation;1074;1;Vicente Nascimento Ramos;5|Portugal|21|Guarda;M;Male;5|single;5| white;01/03/1975;16/02/2009;#N/A;4;€ 3.080,00
5|ACME Corporation;1075;1;Malu Bandeira Padrão;5|Portugal|20|Portalegre;F;Female;7|Widowed ;5| white;27/08/1964;17/11/2020;#N/A;5;€ 1.205,00
5|ACME Corporation;1076;1;Luana Rinaldi Morais;5|Portugal|19|Beja;F;Female;9|DIVORCED;5| white;04/06/1958;12/06/2010;#N/A;4;€ 3.000,00
5|ACME Corporation;1077;1;Luccas Farina Ferrara;5|Portugal|7| Setúbal ;M;Male;9|DIVORCED;7|  Hispanic or LATINO;09/10/1949;14/11/2002;#N/A;5;€ 1.305,00
5|ACME Corporation;1078;1;Vitória Leitão Trindade;5|Portugal|11|Santarém;F;Female;8| Separated ;5| white;16/06/1948;12/03/2007;#N/A;4;€ 2.500,00
5|ACME Corporation;1079;1;Liz Gomes Castro;5|Portugal|24|Brangança;F;Female;9|DIVORCED;5| white;03/04/1957;18/04/2004;#N/A;5;€ 1.285,00
5|ACME Corporation;1080;1;Anita Rossi Rocha;5|Portugal|6|PORTO;F;Female;8| Separated ;5| white;18/04/1950;24/10/2017;#N/A;4;€ 3.080,00
5|ACME Corporation;1081;1;Ayla Peçanha Ribeiro;5|Portugal|13|Coimbra;F;Female;7|Widowed ;5| white;28/05/1987;02/07/2005;#N/A;5;€ 1.205,00
5|ACME Corporation;1082;1;Maria Helena Carvalho Sá;5|Portugal|14|Madeira;F;Female;6|MarrieD;8|ASIAN;01/07/1979;06/02/2016;#N/A;5;€ 3.080,00
5|ACME Corporation;1083;1;Gabriela Dias Frois;5|Portugal|24|Brangança;F;Female;7|Widowed ;5| white;03/11/1962;16/03/2015;#N/A;4;€ 1.305,00
5|ACME Corporation;1084;1;Joanna Aleluia Leitão;5|Portugal|11|Santarém;F;Female;5|single;6|Black or African American;05/05/1968;11/05/2019;#N/A;4;€ 2.580,00
5|ACME Corporation;1085;1;Michael Brito Anunciação;5|Portugal|9|braga;M;Male;5|single;5| white;14/01/1966;08/09/2007;#N/A;4;€ 1.205,00
5|ACME Corporation;1086;1;Glória Maria Morais Martins;5|Portugal|24|Brangança;F;Female;6|MarrieD;5| white;02/07/1960;09/06/2020;#N/A;4;€ 3.000,00
5|ACME Corporation;1087;1;Isabely Oliveira Caminha;5|Portugal|18|Castelo Branco;F;Female;8| Separated ;5| white;20/02/1992;09/02/2010;#N/A;5;€ 1.205,00
5|ACME Corporation;1088;1;Luiz Henrique Alencar Alvarenga;5|Portugal|6|PORTO;M;Male;6|MarrieD;7|  Hispanic or LATINO;04/02/1953;02/08/1999;#N/A;5;€ 3.000,00
5|ACME Corporation;1089;1;Frankin Rocha Moraes;5|Portugal|8|AveirO;M;Male;6|MarrieD;5| white;09/01/1964;23/07/2000;#N/A;5;€ 1.305,00
5|ACME Corporation;1090;1;Larisa Borges Soares;5|Portugal|24|Brangança;F;Female;5|single;5| white;08/05/1963;07/02/2001;#N/A;5;€ 3.080,00
5|ACME Corporation;1091;1;Helena Russo Tavares;5|Portugal|9|braga;F;Female;9|DIVORCED;6|Black or African American;10/09/1953;05/02/2011;#N/A;4;€ 1.205,00
5|ACME Corporation;1092;1;José Heleno Alvim Gouveia;5|Portugal|11|Santarém;M;Male;7|Widowed ;5| white;01/10/1966;16/01/2014;#N/A;5;€ 2.580,00
5|ACME Corporation;1093;1;Pietro Esteves Longo;5|Portugal|19|Beja;M;Male;5|single;5| white;01/03/1967;06/08/2010;#N/A;5;€ 1.205,00
5|ACME Corporation;1094;1;Natália Ferrara Caruso;5|Portugal|6|PORTO;F;Female;9|DIVORCED;5| white;23/10/1950;15/07/2014;#N/A;5;€ 2.500,00
5|ACME Corporation;1095;1;Allana Martinelli Barreto;5|Portugal|23|Viana do Castelo;F;Female;6|MarrieD;5| white;30/01/1960;06/11/2007;#N/A;5;€ 1.205,00
5|ACME Corporation;1096;1;Heloísa Helena Chaves Noronha;5|Portugal|23|Viana do Castelo;F;Female;5|single;5| white;11/10/1950;29/05/2010;#N/A;5;€ 2.580,00
5|ACME Corporation;1097;1;Enzo Miguel Borges Melo;5|Portugal|10|Faro;M;Male;7|Widowed ;5| white;31/05/1966;31/08/2000;#N/A;5;€ 1.305,00
5|ACME Corporation;1098;1;Lorenzo Augusto Camacho Medeiros;5|Portugal|7| Setúbal ;M;Male;8| Separated ;6|Black or African American;01/11/1963;02/10/2015;#N/A;4;€ 3.000,00
5|ACME Corporation;1099;1;Kamilla Braga Mello;5|Portugal|17|Viseu;F;Female;5|single;7|  Hispanic or LATINO;19/11/1985;08/11/2012;#N/A;5;€ 1.205,00
5|ACME Corporation;1100;1;Cloe Resende Frois;5|Portugal|21|Guarda;F;Female;7|Widowed ;5| white;15/02/1955;20/04/2019;#N/A;5;€ 2.500,00
5|ACME Corporation;1101;1;Alicia Saragoça Caruso;5|Portugal|14|Madeira;F;Female;5|single;8|ASIAN;28/03/1973;20/02/2006;#N/A;4;€ 1.205,00
5|ACME Corporation;1102;1;Luana Moura Frois;5|Portugal|17|Viseu;F;Female;6|MarrieD;5| white;27/09/1973;29/09/2016;#N/A;4;€ 3.000,00
5|ACME Corporation;1103;1;Alana de Oliveira Alvarenga;5|Portugal|8|AveirO;F;Female;7|Widowed ;5| white;14/01/1987;05/10/2009;#N/A;4;€ 1.385,00
5|ACME Corporation;1104;1;Gustavo Giordano Braga;5|Portugal|8|AveirO;M;Male;8| Separated ;5| white;08/07/1959;14/08/2001;#N/A;5;€ 3.000,00
5|ACME Corporation;1105;1;Isa Gonçalves Silva;5|Portugal|10|Faro;F;Female;5|single;6|Black or African American;19/10/1987;02/02/2007;#N/A;4;€ 1.305,00
5|ACME Corporation;1106;1;Wilian Camacho Aguiar;5|Portugal|8|AveirO;M;Male;6|MarrieD;5| white;12/04/1958;01/04/2018;#N/A;4;€ 3.000,00
5|ACME Corporation;1107;1;João Pedro Badu Serra;5|Portugal|18|Castelo Branco;M;Male;7|Widowed ;5| white;14/06/1969;21/06/2007;#N/A;5;€ 1.205,00
5|ACME Corporation;1108;1;Alexandre Rocha De Luca;5|Portugal|24|Brangança;M;Male;7|Widowed ;5| white;03/05/1960;30/06/2010;#N/A;5;€ 2.500,00
5|ACME Corporation;1109;0;Rachel Melo Leone;5|Portugal|10|Faro;F;Female;5|single;5| white;29/11/1953;10/03/2006;07/01/2008;1;€ 1.305,00
5|ACME Corporation;1110;1;Bruna Alencar Chaves;5|Portugal|10|Faro;F;Female;6|MarrieD;7|  Hispanic or LATINO;22/11/1980;13/02/2004;#N/A;5;€ 2.580,00
5|ACME Corporation;1111;1;Heloise Souza Furtado;5|Portugal|13|Coimbra;F;Female;8| Separated ;5| white;06/10/1972;20/02/2004;#N/A;5;€ 1.205,00
5|ACME Corporation;1112;1;Marina Pinto Pereira;5|Portugal|16|Azores;F;Female;9|DIVORCED;6|Black or African American;21/02/1959;16/07/2000;#N/A;5;€ 2.500,00
5|ACME Corporation;1113;1;Emmanuel Carvalho Chaves;5|Portugal|11|Santarém;M;Male;6|MarrieD;5| white;07/05/1972;01/09/2013;#N/A;4;€ 1.385,00
5|ACME Corporation;1114;1;Rafaela Pinto Morais;5|Portugal|21|Guarda;F;Female;9|DIVORCED;5| white;16/08/1987;31/10/2017;#N/A;4;€ 3.000,00
5|ACME Corporation;1115;1;Micaela Mariani Cândido;5|Portugal|24|Brangança;F;Female;8| Separated ;5| white;17/03/1948;12/09/2011;#N/A;4;€ 1.205,00
5|ACME Corporation;1116;1;Luisa Dantas Morato;5|Portugal|17|Viseu;F;Female;8| Separated ;5| white;26/06/1958;10/10/2018;#N/A;4;€ 2.580,00
5|ACME Corporation;1117;1;Kamille Borges Moretti;5|Portugal|5| Lisboa;F;Female;9|DIVORCED;5| white;15/09/1950;10/01/2000;#N/A;5;€ 1.305,00
5|ACME Corporation;1118;1;Ane Caroline Ildelfonso Rocha;5|Portugal|21|Guarda;F;Female;5|single;5| white;23/04/1956;19/06/2012;#N/A;4;€ 3.080,00
5|ACME Corporation;1119;1;Clarisse Cabral Furtado;5|Portugal|15| ÉVORA;F;Female;7|Widowed ;6|Black or African American;27/12/1973;15/10/2017;#N/A;4;€ 1.305,00
5|ACME Corporation;1120;1;Davi Martinelli Cabral;5|Portugal|9|braga;M;Male;8| Separated ;8|ASIAN;05/06/1962;03/10/2017;#N/A;4;€ 2.580,00
5|ACME Corporation;1121;1;Gabriel de Oliveira Greco;5|Portugal|19|Beja;M;Male;6|MarrieD;7|  Hispanic or LATINO;22/08/1990;15/01/2012;#N/A;4;€ 1.305,00
5|ACME Corporation;1122;1;Ana Liz Andrade Lombardi;5|Portugal|8|AveirO;F;Female;6|MarrieD;5| white;17/01/1968;09/03/2000;#N/A;5;€ 3.000,00
5|ACME Corporation;1123;1;Murilo Monti Mello;5|Portugal|9|braga;M;Male;6|MarrieD;5| white;09/02/1974;30/08/2015;#N/A;5;€ 1.205,00
5|ACME Corporation;1124;1;João Pedro Rodrigues Gouveia;5|Portugal|14|Madeira;M;Male;7|Widowed ;5| white;24/09/1949;24/02/2006;#N/A;4;€ 2.500,00
5|ACME Corporation;1125;1;Heloise Barros Bragança;5|Portugal|12|Leiria;F;Female;9|DIVORCED;5| white;14/02/1989;25/05/2021;#N/A;4;€ 1.305,00
5|ACME Corporation;1126;1;Maria Valentina Conti Gomes;5|Portugal|19|Beja;F;Female;6|MarrieD;6|Black or African American;27/01/1958;24/02/2005;#N/A;5;€ 2.500,00
5|ACME Corporation;1127;1;Lorenzo Santacruz Pinto;5|Portugal|14|Madeira;M;Male;8| Separated ;5| white;23/10/1975;15/07/2017;#N/A;5;€ 1.385,00
5|ACME Corporation;1128;1;Ane Caroline Resende Vaz;5|Portugal|17|Viseu;F;Female;5|single;5| white;23/12/1985;30/07/2016;#N/A;5;€ 3.000,00
5|ACME Corporation;1129;1;Davi Luccas Amor Martinelli;5|Portugal|15| ÉVORA;M;Male;6|MarrieD;5| white;31/12/1984;29/04/2019;#N/A;4;€ 1.385,00
5|ACME Corporation;1130;1;Gabriela Ricci Malafaia;5|Portugal|10|Faro;F;Female;9|DIVORCED;5| white;26/05/1950;08/03/2009;#N/A;5;€ 2.580,00
5|ACME Corporation;1131;1;Sophia Siqueira Siqueira;5|Portugal|24|Brangança;F;Female;5|single;5| white;25/07/1967;07/11/2012;#N/A;4;€ 1.385,00
5|ACME Corporation;1132;1;Cloe Carneiro Machado;5|Portugal|7| Setúbal ;F;Female;5|single;7|  Hispanic or LATINO;26/11/1950;08/05/2007;#N/A;4;€ 3.000,00
