Owner:;bi4all;;;;;;;;;;;;;;;;;;;;;;
Table:;fac_employees;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
id_company_fk;company;id_employee_pk;flg_active;id_name_pk;name;id_lastname_pk;lastname;employee_name;id_gender_fk;gender;id_race_fk;race;birthday;id_schooling_fk;schooling;id_department_fk;department;id_role_fk;role;id_level_fk;level;salary;Queries
1;ACME Corporation;000992;TRUE;182;Joana;57;Cândido Abranches;Joana Cândido Abranches;F;Female;5;White;02/08/1985;8;Graduate school;11;Communication & Marketing;11;Analyst;5;Junior;€ 3.080,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 992, TRUE, 'Joana Cândido Abranches', 'F', 5, '02/08/1985', 8, 11, 11, 5, 3080);"
1;ACME Corporation;000993;TRUE;356;Victória;98;Giordano Saragoça;Victória Giordano Saragoça;F;Female;5;White;23/07/1966;7;Undergraduate degree;6;Administration;10;Trainee;;;€ 1.305,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 993, TRUE, 'Victória Giordano Saragoça', 'F', 5, '23/07/1966', 7, 6, 10, NULL, 1305);"
1;ACME Corporation;000994;TRUE;130;Enzzo;56;Campos Bicalho;Enzzo Campos Bicalho;M;Male;5;White;14/04/1966;8;Graduate school;10;Operations;11;Analyst;5;Junior;€ 3.000,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 994, TRUE, 'Enzzo Campos Bicalho', 'M', 5, '14/04/1966', 8, 10, 11, 5, 3000);"
1;ACME Corporation;000995;TRUE;156;Glória Maria;103;Holanda Souza;Glória Maria Holanda Souza;F;Female;5;White;25/01/1964;7;Undergraduate degree;12;Controlling;9;Intern;;;€ 1.205,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 995, TRUE, 'Glória Maria Holanda Souza', 'F', 5, '25/01/1964', 7, 12, 9, NULL, 1205);"
1;ACME Corporation;000996;TRUE;282;Marinah;118;Mariani Oliveira;Marinah Mariani Oliveira;F;Female;5;White;20/02/1969;7;Undergraduate degree;12;Controlling;11;Analyst;6;Pleno;€ 2.500,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 996, TRUE, 'Marinah Mariani Oliveira', 'F', 5, '20/02/1969', 7, 12, 11, 6, 2500);"
1;ACME Corporation;000997;TRUE;190;João Miguel;81;Farias Café;João Miguel Farias Café;M;Male;7;Hispanic or Latino;01/01/1960;7;Undergraduate degree;11;Communication & Marketing;9;Intern;;;€ 1.285,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 997, TRUE, 'João Miguel Farias Café', 'M', 7, '01/01/1960', 7, 11, 9, NULL, 1285);"
1;ACME Corporation;000998;TRUE;142;Flaviano;161;Ribeiro Campos;Flaviano Ribeiro Campos;M;Male;5;White;04/07/1959;7;Undergraduate degree;6;Administration;11;Analyst;6;Pleno;€ 2.500,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 998, TRUE, 'Flaviano Ribeiro Campos', 'M', 5, '04/07/1959', 7, 6, 11, 6, 2500);"
1;ACME Corporation;000999;TRUE;207;Kamille;94;Furtado Gallo;Kamille Furtado Gallo;F;Female;5;White;17/07/1949;7;Undergraduate degree;12;Controlling;9;Intern;;;€ 1.205,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 999, TRUE, 'Kamille Furtado Gallo', 'F', 5, '17/07/1949', 7, 12, 9, NULL, 1205);"
1;ACME Corporation;001000;TRUE;175;Isabella;52;Camacho Campos;Isabella Camacho Campos;F;Female;5;White;21/04/1953;8;Graduate school;10;Operations;11;Analyst;6;Pleno;€ 3.000,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1000, TRUE, 'Isabella Camacho Campos', 'F', 5, '21/04/1953', 8, 10, 11, 6, 3000);"
1;ACME Corporation;001001;TRUE;98;Claudio;152;Pimenta Camacho;Claudio Pimenta Camacho;M;Male;5;White;07/02/1954;7;Undergraduate degree;9;Commercial;9;Intern;;;€ 1.285,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1001, TRUE, 'Claudio Pimenta Camacho', 'M', 5, '07/02/1954', 7, 9, 9, NULL, 1285);"
1;ACME Corporation;001002;TRUE;66;Bartolomeo;103;Holanda Seixas;Bartolomeo Holanda Seixas;M;Male;5;White;06/10/1953;7;Undergraduate degree;13;Audit;11;Analyst;5;Junior;€ 2.500,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1002, TRUE, 'Bartolomeo Holanda Seixas', 'M', 5, '06/10/1953', 7, 13, 11, 5, 2500);"
1;ACME Corporation;001003;TRUE;13;Alessandra;135;Moreira Bicalho;Alessandra Moreira Bicalho;F;Female;8;Asian;29/01/1988;7;Undergraduate degree;12;Controlling;10;Trainee;;;€ 1.305,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1003, TRUE, 'Alessandra Moreira Bicalho', 'F', 8, '29/01/1988', 7, 12, 10, NULL, 1305);"
1;ACME Corporation;001004;TRUE;184;Joanna;103;Holanda Botelho;Joanna Holanda Botelho;F;Female;6;Black or African American;28/08/1972;8;Graduate school;13;Audit;11;Analyst;5;Junior;€ 3.000,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1004, TRUE, 'Joanna Holanda Botelho', 'F', 6, '28/08/1972', 8, 13, 11, 5, 3000);"
1;ACME Corporation;001005;TRUE;253;Malu;30;Barbieri Santoro;Malu Barbieri Santoro;F;Female;5;White;01/05/1969;7;Undergraduate degree;5;Presidency;10;Trainee;;;€ 1.305,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1005, TRUE, 'Malu Barbieri Santoro', 'F', 5, '01/05/1969', 7, 5, 10, NULL, 1305);"
1;ACME Corporation;001006;TRUE;92;Cecília;154;Pinheiro Medeiros;Cecília Pinheiro Medeiros;F;Female;5;White;29/04/1980;7;Undergraduate degree;7;Finance;11;Analyst;6;Pleno;€ 2.500,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1006, TRUE, 'Cecília Pinheiro Medeiros', 'F', 5, '29/04/1980', 7, 7, 11, 6, 2500);"
1;ACME Corporation;001007;TRUE;60;Augusta;108;Leone Vaz;Augusta Leone Vaz;F;Female;5;White;02/06/1978;7;Undergraduate degree;7;Finance;9;Intern;;;€ 1.205,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1007, TRUE, 'Augusta Leone Vaz', 'F', 5, '02/06/1978', 7, 7, 9, NULL, 1205);"
1;ACME Corporation;001008;TRUE;130;Enzzo;151;Pereira Alvarenga;Enzzo Pereira Alvarenga;M;Male;7;Hispanic or Latino;17/10/1979;7;Undergraduate degree;12;Controlling;11;Analyst;5;Junior;€ 2.500,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1008, TRUE, 'Enzzo Pereira Alvarenga', 'M', 7, '17/10/1979', 7, 12, 11, 5, 2500);"
1;ACME Corporation;001009;TRUE;139;Fernando Mariano;56;Campos Nunes;Fernando Mariano Campos Nunes;M;Male;5;White;20/02/1964;7;Undergraduate degree;8;Human Resource;9;Intern;;;€ 1.285,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1009, TRUE, 'Fernando Mariano Campos Nunes', 'M', 5, '20/02/1964', 7, 8, 9, NULL, 1285);"
1;ACME Corporation;001010;TRUE;349;Valentina;27;Bactista Santacruz;Valentina Bactista Santacruz;F;Female;5;White;24/08/1954;7;Undergraduate degree;9;Commercial;11;Analyst;7;Senior;€ 2.580,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1010, TRUE, 'Valentina Bactista Santacruz', 'F', 5, '24/08/1954', 7, 9, 11, 7, 2580);"
1;ACME Corporation;001011;TRUE;121;Eloá;89;Figo Leitão;Eloá Figo Leitão;F;Female;6;Black or African American;03/09/1967;7;Undergraduate degree;8;Human Resource;9;Intern;;;€ 1.285,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1011, TRUE, 'Eloá Figo Leitão', 'F', 6, '03/09/1967', 7, 8, 9, NULL, 1285);"
1;ACME Corporation;001012;TRUE;21;Allana;178;Seixas Pinheiro;Allana Seixas Pinheiro;F;Female;5;White;15/09/1976;7;Undergraduate degree;9;Commercial;11;Analyst;6;Pleno;€ 2.580,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1012, TRUE, 'Allana Seixas Pinheiro', 'F', 5, '15/09/1976', 7, 9, 11, 6, 2580);"
1;ACME Corporation;001013;TRUE;260;Maria Cecília;124;Mazza Gallo;Maria Cecília Mazza Gallo;F;Female;5;White;14/06/1981;7;Undergraduate degree;11;Communication & Marketing;10;Trainee;;;€ 1.385,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1013, TRUE, 'Maria Cecília Mazza Gallo', 'F', 5, '14/06/1981', 7, 11, 10, NULL, 1385);"
1;ACME Corporation;001014;TRUE;172;Isa;112;Lopes Junqueira;Isa Lopes Junqueira;F;Female;5;White;29/02/1976;8;Graduate school;8;Human Resource;11;Analyst;6;Pleno;€ 3.080,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1014, TRUE, 'Isa Lopes Junqueira', 'F', 5, '29/02/1976', 8, 8, 11, 6, 3080);"
1;ACME Corporation;001015;TRUE;194;João Vitor;181;Simões Giordano;João Vitor Simões Giordano;M;Male;5;White;24/02/1981;7;Undergraduate degree;5;Presidency;10;Trainee;;;€ 1.305,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1015, TRUE, 'João Vitor Simões Giordano', 'M', 5, '24/02/1981', 7, 5, 10, NULL, 1305);"
1;ACME Corporation;001016;TRUE;82;Caleb;84;Fernandes Pereira;Caleb Fernandes Pereira;M;Male;5;White;12/10/1958;8;Graduate school;5;Presidency;11;Analyst;5;Junior;€ 3.000,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1016, TRUE, 'Caleb Fernandes Pereira', 'M', 5, '12/10/1958', 8, 5, 11, 5, 3000);"
1;ACME Corporation;001017;TRUE;241;Luccas;111;Longo Barbosa;Luccas Longo Barbosa;M;Male;5;White;08/09/1959;7;Undergraduate degree;12;Controlling;9;Intern;;;€ 1.205,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1017, TRUE, 'Luccas Longo Barbosa', 'M', 5, '08/09/1959', 7, 12, 9, NULL, 1205);"
1;ACME Corporation;001018;TRUE;278;Mariana;20;Anunciação Esteves;Mariana Anunciação Esteves;F;Female;6;Black or African American;28/09/1981;7;Undergraduate degree;8;Human Resource;11;Analyst;7;Senior;€ 2.580,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1018, TRUE, 'Mariana Anunciação Esteves', 'F', 6, '28/09/1981', 7, 8, 11, 7, 2580);"
1;ACME Corporation;001019;TRUE;225;Levi;159;Reis Batista;Levi Reis Batista;M;Male;7;Hispanic or Latino;07/02/1985;7;Undergraduate degree;10;Operations;10;Trainee;;;€ 1.305,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1019, TRUE, 'Levi Reis Batista', 'M', 7, '07/02/1985', 7, 10, 10, NULL, 1305);"
1;ACME Corporation;001020;TRUE;61;Augusto;127;Melo Bactista;Augusto Melo Bactista;M;Male;5;White;24/12/1981;8;Graduate school;5;Presidency;11;Analyst;5;Junior;€ 3.000,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1020, TRUE, 'Augusto Melo Bactista', 'M', 5, '24/12/1981', 8, 5, 11, 5, 3000);"
1;ACME Corporation;001021;TRUE;116;Eduarda;7;Albuquerque Brasão;Eduarda Albuquerque Brasão;F;Female;5;White;25/08/1985;7;Undergraduate degree;9;Commercial;10;Trainee;;;€ 1.385,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1021, TRUE, 'Eduarda Albuquerque Brasão', 'F', 5, '25/08/1985', 7, 9, 10, NULL, 1385);"
1;ACME Corporation;001022;TRUE;113;Desiré;8;Alcantara Azeredo;Desiré Alcantara Azeredo;F;Female;8;Asian;23/11/1955;8;Graduate school;11;Communication & Marketing;11;Analyst;6;Pleno;€ 3.080,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1022, TRUE, 'Desiré Alcantara Azeredo', 'F', 8, '23/11/1955', 8, 11, 11, 6, 3080);"
1;ACME Corporation;001023;TRUE;357;Vinicios;17;Andrade Martinelli;Vinicios Andrade Martinelli;M;Male;5;White;29/09/1985;7;Undergraduate degree;10;Operations;10;Trainee;;;€ 1.305,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1023, TRUE, 'Vinicios Andrade Martinelli', 'M', 5, '29/09/1985', 7, 10, 10, NULL, 1305);"
1;ACME Corporation;001024;TRUE;364;Yasmin;27;Bactista Ildelfonso;Yasmin Bactista Ildelfonso;F;Female;5;White;06/09/1986;8;Graduate school;10;Operations;11;Analyst;5;Junior;€ 3.000,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1024, TRUE, 'Yasmin Bactista Ildelfonso', 'F', 5, '06/09/1986', 8, 10, 11, 5, 3000);"
1;ACME Corporation;001025;TRUE;19;Aline;121;Martinelli Moreira;Aline Martinelli Moreira;F;Female;6;Black or African American;25/04/1952;7;Undergraduate degree;11;Communication & Marketing;9;Intern;;;€ 1.285,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1025, TRUE, 'Aline Martinelli Moreira', 'F', 6, '25/04/1952', 7, 11, 9, NULL, 1285);"
1;ACME Corporation;001026;TRUE;130;Enzzo;89;Figo Alvim;Enzzo Figo Alvim;M;Male;5;White;19/03/1969;8;Graduate school;9;Commercial;11;Analyst;7;Senior;€ 3.080,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1026, TRUE, 'Enzzo Figo Alvim', 'M', 5, '19/03/1969', 8, 9, 11, 7, 3080);"
1;ACME Corporation;001027;TRUE;156;Glória Maria;93;Frois Reis;Glória Maria Frois Reis;F;Female;5;White;04/03/1985;7;Undergraduate degree;12;Controlling;9;Intern;;;€ 1.205,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1027, TRUE, 'Glória Maria Frois Reis', 'F', 5, '04/03/1985', 7, 12, 9, NULL, 1205);"
1;ACME Corporation;001028;TRUE;311;Olívia;125;Medeiros Gonçalves;Olívia Medeiros Gonçalves;F;Female;5;White;10/06/1977;8;Graduate school;11;Communication & Marketing;11;Analyst;6;Pleno;€ 3.080,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1028, TRUE, 'Olívia Medeiros Gonçalves', 'F', 5, '10/06/1977', 8, 11, 11, 6, 3080);"
1;ACME Corporation;001029;TRUE;180;Isis;135;Moreira Sá;Isis Moreira Sá;F;Female;5;White;26/04/1966;7;Undergraduate degree;13;Audit;9;Intern;;;€ 1.205,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1029, TRUE, 'Isis Moreira Sá', 'F', 5, '26/04/1966', 7, 13, 9, NULL, 1205);"
1;ACME Corporation;001030;TRUE;92;Cecília;182;Siqueira Sá;Cecília Siqueira Sá;F;Female;7;Hispanic or Latino;08/10/1978;8;Graduate school;13;Audit;11;Analyst;7;Senior;€ 3.000,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1030, TRUE, 'Cecília Siqueira Sá', 'F', 7, '08/10/1978', 8, 13, 11, 7, 3000);"
1;ACME Corporation;001031;TRUE;56;Arthur Gabriel;139;Negrão Miranda;Arthur Gabriel Negrão Miranda;M;Male;5;White;08/09/1972;7;Undergraduate degree;9;Commercial;10;Trainee;;;€ 1.385,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1031, TRUE, 'Arthur Gabriel Negrão Miranda', 'M', 5, '08/09/1972', 7, 9, 10, NULL, 1385);"
1;ACME Corporation;001032;TRUE;171;Íris;78;Esteves Soares;Íris Esteves Soares;F;Female;6;Black or African American;13/04/1967;8;Graduate school;12;Controlling;11;Analyst;7;Senior;€ 3.000,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1032, TRUE, 'Íris Esteves Soares', 'F', 6, '13/04/1967', 8, 12, 11, 7, 3000);"
1;ACME Corporation;001033;TRUE;177;Isabelly;122;Martini Sousa;Isabelly Martini Sousa;F;Female;5;White;21/10/1959;7;Undergraduate degree;12;Controlling;9;Intern;;;€ 1.205,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1033, TRUE, 'Isabelly Martini Sousa', 'F', 5, '21/10/1959', 7, 12, 9, NULL, 1205);"
1;ACME Corporation;001034;TRUE;247;Luiz Otávio;80;Faria dos Santos;Luiz Otávio Faria dos Santos;M;Male;5;White;04/03/1981;7;Undergraduate degree;8;Human Resource;11;Analyst;5;Junior;€ 2.580,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1034, TRUE, 'Luiz Otávio Faria dos Santos', 'M', 5, '04/03/1981', 7, 8, 11, 5, 2580);"
1;ACME Corporation;001035;TRUE;15;Alexandre;166;Rodrigues Giordano;Alexandre Rodrigues Giordano;M;Male;5;White;01/11/1984;7;Undergraduate degree;8;Human Resource;10;Trainee;;;€ 1.385,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1035, TRUE, 'Alexandre Rodrigues Giordano', 'M', 5, '01/11/1984', 7, 8, 10, NULL, 1385);"
1;ACME Corporation;001036;TRUE;52;Antônio;161;Ribeiro Alvarenga;Antônio Ribeiro Alvarenga;M;Male;5;White;12/12/1957;7;Undergraduate degree;6;Administration;11;Analyst;7;Senior;€ 2.500,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1036, TRUE, 'Antônio Ribeiro Alvarenga', 'M', 5, '12/12/1957', 7, 6, 11, 7, 2500);"
1;ACME Corporation;001037;TRUE;115;Dulce;36;Batista Pinheiro;Dulce Batista Pinheiro;F;Female;5;White;30/04/1973;7;Undergraduate degree;7;Finance;10;Trainee;;;€ 1.305,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1037, TRUE, 'Dulce Batista Pinheiro', 'F', 5, '30/04/1973', 7, 7, 10, NULL, 1305);"
1;ACME Corporation;001038;TRUE;47;Anne Caroline;153;Pimentel Frasão;Anne Caroline Pimentel Frasão;F;Female;5;White;15/08/1987;7;Undergraduate degree;11;Communication & Marketing;11;Analyst;6;Pleno;€ 2.580,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1038, TRUE, 'Anne Caroline Pimentel Frasão', 'F', 5, '15/08/1987', 7, 11, 11, 6, 2580);"
1;ACME Corporation;001039;TRUE;132;Eslovênia;129;Miranda Paulista;Eslovênia Miranda Paulista;F;Female;6;Black or African American;03/02/1952;7;Undergraduate degree;10;Operations;9;Intern;;;€ 1.205,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1039, TRUE, 'Eslovênia Miranda Paulista', 'F', 6, '03/02/1952', 7, 10, 9, NULL, 1205);"
1;ACME Corporation;001040;TRUE;14;Alexander;178;Seixas Medeiros;Alexander Seixas Medeiros;M;Male;5;White;12/02/1979;8;Graduate school;6;Administration;11;Analyst;7;Senior;€ 3.000,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1040, TRUE, 'Alexander Seixas Medeiros', 'M', 5, '12/02/1979', 8, 6, 11, 7, 3000);"
1;ACME Corporation;001041;TRUE;252;Malco;180;Silva Costa;Malco Silva Costa;M;Male;8;Asian;18/04/1989;7;Undergraduate degree;9;Commercial;9;Intern;;;€ 1.285,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1041, TRUE, 'Malco Silva Costa', 'M', 8, '18/04/1989', 7, 9, 9, NULL, 1285);"
1;ACME Corporation;001042;TRUE;231;Lorenna;19;Anjos Mendes;Lorenna Anjos Mendes;F;Female;5;White;16/05/1968;8;Graduate school;7;Finance;11;Analyst;7;Senior;€ 3.000,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 1042, TRUE, 'Lorenna Anjos Mendes', 'F', 5, '16/05/1968', 8, 7, 11, 7, 3000);"
