id_company_fk;company;id_employee_pk;id_employee_hash;flg_active;id_name_pk;name;id_lastname_pk;lastname;employee_name;employee_name_hash;id_country_fk;country;id_states_fk;states;id_sufix_gender;gender;id_marital_status_fk;marital_status;id_race_fk;ethnicity;birthday;id_background_education_fk;background_education;id_department_fk;department;id_role_fk;role;id_level_fk;level;date_of_hire;id_recruitment_source_fk;recruitment_source;date_of_fire;id_reason_dimissal_fk;reason_dimissal;satisfaction_grade;actual_salary;Queries
5;ACME Corporation;001561;#NAME?;1;335;Sammuel;190;Testa Abranches;Sammuel Testa Abranches;#NAME?;5;Portugal;20;Portalegre;M;Male;7;Widowed ;7;  Hispanic or LATINO;18/04/1968;7;Undergraduate degree;13;Audit;9;Intern;#N/A;#N/A;09/08/2010;14;LinkedIn;#N/A;#N/A;#N/A;5;€ 1.205,00;#REF!
5;ACME Corporation;001562;#NAME?;1;363;Yago;63;Castro Madureira;Yago Castro Madureira;#NAME?;5;Portugal;15; ÉVORA;M;Male;6;MarrieD;5; white;27/08/1983;7;Undergraduate degree;7;Finance;11;Analyst;7;Senior;10/04/2012;12; recommendation of employee;#N/A;#N/A;#N/A;4;€ 2.500,00;#REF!
5;ACME Corporation;001563;#NAME?;1;275;Maria Vitória;151;Pereira Monti;Maria Vitória Pereira Monti;#NAME?;5;Portugal;10;Faro;F;Female;6;MarrieD;5; white;08/11/1979;7;Undergraduate degree;11;Communication & Marketing;10;Trainee;#N/A;#N/A;02/07/2017;15;Website;#N/A;#N/A;#N/A;4;€ 1.385,00;#REF!
5;ACME Corporation;001564;#NAME?;1;312;Otávio;24;Asvilla Longo;Otávio Asvilla Longo;#NAME?;5;Portugal;8;AveirO;M;Male;5;single;5; white;23/05/1960;7;Undergraduate degree;13;Audit;11;Analyst;7;Senior;15/03/2002;7;SAPO Emprego;#N/A;#N/A;#N/A;5;€ 2.500,00;#REF!
5;ACME Corporation;001565;#NAME?;1;131;Erick;176;Santos Leite;Erick Santos Leite;#NAME?;5;Portugal;11;Santarém;M;Male;8; Separated ;5; white;27/11/1956;7;Undergraduate degree;7;Finance;9;Intern;#N/A;#N/A;03/04/2014;11;Next Station;#N/A;#N/A;#N/A;4;€ 1.205,00;#REF!
5;ACME Corporation;001566;#NAME?;1;13;Alessandra;6;Aguiar sobrenome;Alessandra Aguiar sobrenome;#NAME?;5;Portugal;19;Beja;F;Female;8; Separated ;5; white;19/01/1952;7;Undergraduate degree;13;Audit;11;Analyst;7;Senior;15/02/2010;15;Website;#N/A;#N/A;#N/A;5;€ 2.500,00;#REF!
5;ACME Corporation;001567;#NAME?;1;217;Lara;33;Barreto Café;Lara Barreto Café;#NAME?;5;Portugal;15; ÉVORA;F;Female;7;Widowed ;6;Black or African American;06/11/1987;7;Undergraduate degree;6;Administration;10;Trainee;#N/A;#N/A;27/08/2021;5;Indeed;#N/A;#N/A;#N/A;4;€ 1.305,00;#REF!
5;ACME Corporation;001568;#NAME?;1;273;Maria Sophia;149;Pedroso Camacho;Maria Sophia Pedroso Camacho;#NAME?;5;Portugal;20;Portalegre;F;Female;9;DIVORCED;5; white;26/12/1961;7;Undergraduate degree;9; Commercial;11;Analyst;5;Junior;06/10/2002;14;LinkedIn;#N/A;#N/A;#N/A;5;€ 2.580,00;#REF!
5;ACME Corporation;001569;#NAME?;1;214;Kleriston;122;Martini Giordano;Kleriston Martini Giordano;#NAME?;5;Portugal;20;Portalegre;M;Male;5;single;5; white;08/06/1969;7;Undergraduate degree;12;Controlling;10;Trainee;#N/A;#N/A;07/05/2009;10;Jobs in Lisbon;#N/A;#N/A;#N/A;4;€ 1.305,00;#REF!
5;ACME Corporation;001570;#NAME?;1;339;Sophie;171;Sacramento Frois;Sophie Sacramento Frois;#NAME?;5;Portugal;7; Setúbal ;F;Female;7;Widowed ;5; white;01/02/1968;8;Graduate school;11;Communication & Marketing;11;Analyst;7;Senior;05/04/2010;14;LinkedIn;#N/A;#N/A;#N/A;4;€ 3.080,00;#REF!
5;ACME Corporation;001571;#NAME?;1;88;Catarina;50;Cabral Monti;Catarina Cabral Monti;#NAME?;5;Portugal;23;Viana do Castelo;F;Female;8; Separated ;5; white;17/07/1981;7;Undergraduate degree;5; Presidency;10;Trainee;#N/A;#N/A;21/12/2016;14;LinkedIn;#N/A;#N/A;#N/A;5;€ 1.305,00;#REF!
5;ACME Corporation;001572;#NAME?;1;50;Antonella;45;Braga Ricci;Antonella Braga Ricci;#NAME?;5;Portugal;18;Castelo Branco;F;Female;8; Separated ;7;  Hispanic or LATINO;14/12/1983;8;Graduate school;5; Presidency;11;Analyst;5;Junior;06/03/2005;15;Website;#N/A;#N/A;#N/A;4;€ 3.000,00;#REF!
5;ACME Corporation;001573;#NAME?;1;244;Luiz Gustavo;152;Pimenta Barboza;Luiz Gustavo Pimenta Barboza;#NAME?;5;Portugal;14;Madeira;M;Male;6;MarrieD;5; white;11/03/1984;7;Undergraduate degree;11;Communication & Marketing;9;Intern;#N/A;#N/A;09/04/2003;8;Net Empregos;#N/A;#N/A;#N/A;4;€ 1.285,00;#REF!
5;ACME Corporation;001574;#NAME?;1;41;Ane Caroline;74;Dias Seixas;Ane Caroline Dias Seixas;#NAME?;5;Portugal;11;Santarém;F;Female;7;Widowed ;6;Black or African American;16/08/1985;8;Graduate school;11;Communication & Marketing;11;Analyst;6;Pleno;27/01/2018;9;Empregos Online;#N/A;#N/A;#N/A;4;€ 3.080,00;#REF!
5;ACME Corporation;001575;#NAME?;1;340;Stella;30;Barbieri Brasão;Stella Barbieri Brasão;#NAME?;5;Portugal;14;Madeira;F;Female;6;MarrieD;5; white;13/03/1991;7;Undergraduate degree;6;Administration;9;Intern;#N/A;#N/A;19/08/2003;15;Website;#N/A;#N/A;#N/A;5;€ 1.205,00;#REF!
5;ACME Corporation;001576;#NAME?;1;340;Stella;49;Brito Santana;Stella Brito Santana;#NAME?;5;Portugal;17;Viseu;F;Female;8; Separated ;8;ASIAN;10/03/1982;8;Graduate school;10;Operations;11;Analyst;5;Junior;16/11/2015;9;Empregos Online;#N/A;#N/A;#N/A;5;€ 3.000,00;#REF!
5;ACME Corporation;001577;#NAME?;1;332;Rodrigo;60;Carneiro Carvalho;Rodrigo Carneiro Carvalho;#NAME?;5;Portugal;17;Viseu;M;Male;6;MarrieD;5; white;01/09/1964;7;Undergraduate degree;5; Presidency;9;Intern;#N/A;#N/A;01/03/2010;5;Indeed;#N/A;#N/A;#N/A;5;€ 1.205,00;#REF!
5;ACME Corporation;001578;#NAME?;1;72;Bernnardo;190;Testa Rizzo;Bernnardo Testa Rizzo;#NAME?;5;Portugal;10;Faro;M;Male;9;DIVORCED;5; white;04/11/1955;8;Graduate school;11;Communication & Marketing;11;Analyst;6;Pleno;29/03/1999;13;Google;#N/A;#N/A;#N/A;5;€ 3.080,00;#REF!
5;ACME Corporation;001579;#NAME?;1;255;Manuela;164;Rizzo Lopes;Manuela Rizzo Lopes;#NAME?;5;Portugal;15; ÉVORA;F;Female;9;DIVORCED;5; white;15/10/1956;7;Undergraduate degree;13;Audit;9;Intern;#N/A;#N/A;02/02/2001;15;Website;#N/A;#N/A;#N/A;5;€ 1.205,00;#REF!
5;ACME Corporation;001580;#NAME?;1;255;Manuela;100;Gonçalves Faria;Manuela Gonçalves Faria;#NAME?;5;Portugal;11;Santarém;F;Female;9;DIVORCED;5; white;17/12/1955;8;Graduate school;12;Controlling;11;Analyst;6;Pleno;29/11/2017;13;Google;#N/A;#N/A;#N/A;4;€ 3.000,00;#REF!
5;ACME Corporation;001581;#NAME?;1;33;Ana Lívia;189;Teixeira Leone;Ana Lívia Teixeira Leone;#NAME?;5;Portugal;13;Coimbra;F;Female;7;Widowed ;6;Black or African American;12/09/1961;7;Undergraduate degree;7;Finance;10;Trainee;#N/A;#N/A;09/07/2002;6;Learn4Good;#N/A;#N/A;#N/A;5;€ 1.305,00;#REF!
5;ACME Corporation;001582;#NAME?;1;226;Levy;95;Galli Martinelli;Levy Galli Martinelli;#NAME?;5;Portugal;22;Vila Real;M;Male;5;single;5; white;19/05/1956;7;Undergraduate degree;13;Audit;11;Analyst;5;Junior;06/09/2007;8;Net Empregos;#N/A;#N/A;#N/A;4;€ 2.500,00;#REF!
5;ACME Corporation;001583;#NAME?;1;245;Luiz Henrique;117;Mancini Rinaldi;Luiz Henrique Mancini Rinaldi;#NAME?;5;Portugal;15; ÉVORA;M;Male;5;single;7;  Hispanic or LATINO;19/01/1984;7;Undergraduate degree;9; Commercial;10;Trainee;#N/A;#N/A;15/10/2005;11;Next Station;#N/A;#N/A;#N/A;5;€ 1.385,00;#REF!
5;ACME Corporation;001584;#NAME?;1;334;Ryan;169;Russo Caminha;Ryan Russo Caminha;#NAME?;5;Portugal;24;Brangança;M;Male;8; Separated ;5; white;28/08/1954;7;Undergraduate degree;9; Commercial;11;Analyst;7;Senior;10/08/2017;6;Learn4Good;#N/A;#N/A;#N/A;5;€ 2.580,00;#REF!
5;ACME Corporation;001585;#NAME?;1;182;Joana;132;Moraes Nascimento;Joana Moraes Nascimento;#NAME?;5;Portugal;22;Vila Real;F;Female;7;Widowed ;5; white;12/05/1963;7;Undergraduate degree;9; Commercial;9;Intern;#N/A;#N/A;14/11/2011;8;Net Empregos;#N/A;#N/A;#N/A;4;€ 1.285,00;#REF!
5;ACME Corporation;001586;#NAME?;1;322;Pietro;127;Melo Caminha;Pietro Melo Caminha;#NAME?;5;Portugal;10;Faro;M;Male;7;Widowed ;5; white;04/11/1973;7;Undergraduate degree;5; Presidency;11;Analyst;7;Senior;10/01/2000;15;Website;#N/A;#N/A;#N/A;4;€ 2.500,00;#REF!
5;ACME Corporation;001587;#NAME?;1;80;Byatriz;72;De Luca Rinaldi;Byatriz De Luca Rinaldi;#NAME?;5;Portugal;10;Faro;F;Female;5;single;5; white;06/12/1965;7;Undergraduate degree;13;Audit;9;Intern;#N/A;#N/A;20/01/2022;15;Website;#N/A;#N/A;#N/A;4;€ 1.205,00;#REF!
5;ACME Corporation;001588;#NAME?;1;162;Helena;12;Alvaregna Carvalho;Helena Alvaregna Carvalho;#NAME?;5;Portugal;10;Faro;F;Female;9;DIVORCED;6;Black or African American;04/09/1950;7;Undergraduate degree;6;Administration;11;Analyst;5;Junior;05/03/2011;7;SAPO Emprego;#N/A;#N/A;#N/A;4;€ 2.500,00;#REF!
5;ACME Corporation;001589;#NAME?;1;118;Eliezer;166;Rodrigues Saragoça;Eliezer Rodrigues Saragoça;#NAME?;5;Portugal;17;Viseu;M;Male;7;Widowed ;5; white;27/10/1986;7;Undergraduate degree;5; Presidency;10;Trainee;#N/A;#N/A;30/03/2014;11;Next Station;#N/A;#N/A;#N/A;5;€ 1.305,00;#REF!
5;ACME Corporation;001590;#NAME?;1;228;Lívia;94;Furtado Barroso;Lívia Furtado Barroso;#NAME?;5;Portugal;15; ÉVORA;F;Female;9;DIVORCED;5; white;03/04/1952;8;Graduate school;10;Operations;11;Analyst;7;Senior;06/11/2007;13;Google;#N/A;#N/A;#N/A;5;€ 3.000,00;#REF!
5;ACME Corporation;001591;#NAME?;1;79;Byanca;61;Caruso Esposito;Byanca Caruso Esposito;#NAME?;5;Portugal;9;braga;F;Female;7;Widowed ;5; white;24/03/1973;7;Undergraduate degree;13;Audit;10;Trainee;#N/A;#N/A;24/04/2017;5;Indeed;#N/A;#N/A;#N/A;4;€ 1.305,00;#REF!
5;ACME Corporation;001592;#NAME?;1;203;Juliana;55;Camões Pedroso;Juliana Camões Pedroso;#NAME?;5;Portugal;22;Vila Real;F;Female;5;single;5; white;24/01/1962;8;Graduate school;5; Presidency;11;Analyst;7;Senior;23/09/2008;15;Website;#N/A;#N/A;#N/A;5;€ 3.000,00;#REF!
5;ACME Corporation;001593;#NAME?;1;11;Agatha;113;Luz Badu;Agatha Luz Badu;#NAME?;5;Portugal;12;Leiria;F;Female;8; Separated ;5; white;31/01/1981;7;Undergraduate degree;7;Finance;10;Trainee;#N/A;#N/A;27/06/2019;5;Indeed;#N/A;#N/A;#N/A;5;€ 1.305,00;#REF!
5;ACME Corporation;001594;#NAME?;1;252;Malco;57;Cândido Cabral;Malco Cândido Cabral;#NAME?;5;Portugal;15; ÉVORA;M;Male;7;Widowed ;7;  Hispanic or LATINO;24/12/1954;7;Undergraduate degree;5; Presidency;11;Analyst;6;Pleno;06/11/2018;14;LinkedIn;#N/A;#N/A;#N/A;4;€ 2.500,00;#REF!
5;ACME Corporation;001595;#NAME?;1;364;Yasmin;20;Anunciação Negreiros;Yasmin Anunciação Negreiros;#NAME?;5;Portugal;20;Portalegre;F;Female;7;Widowed ;8;ASIAN;06/03/1974;7;Undergraduate degree;13;Audit;9;Intern;#N/A;#N/A;19/11/2018;10;Jobs in Lisbon;#N/A;#N/A;#N/A;4;€ 1.205,00;#REF!
5;ACME Corporation;001596;#NAME?;1;22;Álvaro;101;Gouveia Conti;Álvaro Gouveia Conti;#NAME?;5;Portugal;20;Portalegre;M;Male;7;Widowed ;5; white;06/12/1983;7;Undergraduate degree;9; Commercial;11;Analyst;6;Pleno;22/01/2014;13;Google;#N/A;#N/A;#N/A;5;€ 2.580,00;#REF!
5;ACME Corporation;001597;#NAME?;1;322;Pietro;47;Brasão Almeida;Pietro Brasão Almeida;#NAME?;5;Portugal;15; ÉVORA;M;Male;7;Widowed ;5; white;28/01/1954;7;Undergraduate degree;7;Finance;9;Intern;#N/A;#N/A;25/10/2003;15;Website;#N/A;#N/A;#N/A;5;€ 1.205,00;#REF!
5;ACME Corporation;001598;#NAME?;1;288;Matheus Bruno;87;Ferrari Mariani;Matheus Bruno Ferrari Mariani;#NAME?;5;Portugal;18;Castelo Branco;M;Male;6;MarrieD;5; white;28/04/1987;8;Graduate school;7;Finance;11;Analyst;6;Pleno;02/05/2018;10;Jobs in Lisbon;#N/A;#N/A;#N/A;4;€ 3.000,00;#REF!
5;ACME Corporation;001599;#NAME?;1;65;Bárbara;167;Romano Furtado;Bárbara Romano Furtado;#NAME?;5;Portugal;10;Faro;F;Female;5;single;5; white;03/08/1952;7;Undergraduate degree;8;Human Resource;10;Trainee;#N/A;#N/A;21/10/2012;7;SAPO Emprego;#N/A;#N/A;#N/A;5;€ 1.385,00;#REF!
5;ACME Corporation;001600;#NAME?;1;146;Francisco;83;Faro Alcantara;Francisco Faro Alcantara;#NAME?;5;Portugal;21;Guarda;M;Male;8; Separated ;5; white;10/10/1949;7;Undergraduate degree;6;Administration;11;Analyst;5;Junior;06/10/2009;9;Empregos Online;#N/A;#N/A;#N/A;5;€ 2.500,00;#REF!
5;ACME Corporation;001601;#NAME?;1;222;Lavignia;49;Brito Andrioli;Lavignia Brito Andrioli;#NAME?;5;Portugal;22;Vila Real;F;Female;7;Widowed ;5; white;09/11/1948;7;Undergraduate degree;9; Commercial;10;Trainee;#N/A;#N/A;05/01/2000;13;Google;#N/A;#N/A;#N/A;5;€ 1.385,00;#REF!
5;ACME Corporation;001602;#NAME?;1;235;Luan;134;Morato Bragança;Luan Morato Bragança;#NAME?;5;Portugal;20;Portalegre;M;Male;7;Widowed ;6;Black or African American;18/12/1963;8;Graduate school;12;Controlling;11;Analyst;7;Senior;01/10/2012;15;Website;#N/A;#N/A;#N/A;5;€ 3.000,00;#REF!
5;ACME Corporation;001603;#NAME?;1;128;Enzo Gabriel;53;Camargo Barbieri;Enzo Gabriel Camargo Barbieri;#NAME?;5;Portugal;19;Beja;M;Male;6;MarrieD;5; white;27/09/1992;7;Undergraduate degree;5; Presidency;9;Intern;#N/A;#N/A;28/10/2016;9;Empregos Online;#N/A;#N/A;#N/A;4;€ 1.205,00;#REF!
5;ACME Corporation;001604;#NAME?;1;119;Elisa;106;Leitão Barreto;Elisa Leitão Barreto;#NAME?;5;Portugal;15; ÉVORA;F;Female;8; Separated ;5; white;14/01/1977;7;Undergraduate degree;7;Finance;11;Analyst;7;Senior;20/05/2015;11;Next Station;#N/A;#N/A;#N/A;4;€ 2.500,00;#REF!
5;ACME Corporation;001605;#NAME?;1;40;André;127;Melo Barros;André Melo Barros;#NAME?;5;Portugal;9;braga;M;Male;6;MarrieD;7;  Hispanic or LATINO;23/05/1964;7;Undergraduate degree;11;Communication & Marketing;9;Intern;#N/A;#N/A;13/01/2014;13;Google;#N/A;#N/A;#N/A;4;€ 1.285,00;#REF!
5;ACME Corporation;001606;#NAME?;1;77;Bruno;140;Negreiros de Oliveira;Bruno Negreiros de Oliveira;#NAME?;5;Portugal;5; Lisboa;M;Male;8; Separated ;5; white;07/10/1979;8;Graduate school;12;Controlling;11;Analyst;6;Pleno;24/06/2008;10;Jobs in Lisbon;#N/A;#N/A;#N/A;5;€ 3.000,00;#REF!
5;ACME Corporation;001607;#NAME?;1;176;Isabelle;32;Barboza Alvarenga;Isabelle Barboza Alvarenga;#NAME?;5;Portugal;20;Portalegre;F;Female;7;Widowed ;5; white;26/07/1991;7;Undergraduate degree;9; Commercial;10;Trainee;#N/A;#N/A;13/01/2010;12; recommendation of employee;#N/A;#N/A;#N/A;4;€ 1.385,00;#REF!
5;ACME Corporation;001608;#NAME?;1;33;Ana Lívia;147;Peçanha Alvarenga;Ana Lívia Peçanha Alvarenga;#NAME?;5;Portugal;6;PORTO;F;Female;9;DIVORCED;5; white;15/12/1961;7;Undergraduate degree;5; Presidency;11;Analyst;5;Junior;26/10/2012;6;Learn4Good;#N/A;#N/A;#N/A;4;€ 2.500,00;#REF!
5;ACME Corporation;001609;#NAME?;1;14;Alexander;138;Nascimento Dias;Alexander Nascimento Dias;#NAME?;5;Portugal;15; ÉVORA;M;Male;8; Separated ;6;Black or African American;10/06/1981;7;Undergraduate degree;10;Operations;9;Intern;#N/A;#N/A;23/03/2014;14;LinkedIn;#N/A;#N/A;#N/A;4;€ 1.205,00;#REF!
5;ACME Corporation;001610;#NAME?;1;109;Davi Luiz;73;de Oliveira Bispo;Davi Luiz de Oliveira Bispo;#NAME?;5;Portugal;20;Portalegre;M;Male;5;single;5; white;22/02/1948;7;Undergraduate degree;5; Presidency;11;Analyst;6;Pleno;15/06/2003;5;Indeed;#N/A;#N/A;#N/A;4;€ 2.500,00;#REF!
5;ACME Corporation;001611;#NAME?;1;50;Antonella;62;Carvalho Dias;Antonella Carvalho Dias;#NAME?;5;Portugal;23;Viana do Castelo;F;Female;6;MarrieD;5; white;24/03/1971;7;Undergraduate degree;13;Audit;10;Trainee;#N/A;#N/A;15/02/2001;13;Google;#N/A;#N/A;#N/A;4;€ 1.305,00;#REF!
5;ACME Corporation;001612;#NAME?;1;263;Maria Fernanda;49;Brito Bragança;Maria Fernanda Brito Bragança;#NAME?;5;Portugal;5; Lisboa;F;Female;6;MarrieD;5; white;18/01/1979;8;Graduate school;7;Finance;11;Analyst;5;Junior;08/01/2010;13;Google;#N/A;#N/A;#N/A;5;€ 3.000,00;#REF!
5;ACME Corporation;001613;#NAME?;1;145;Francisca;32;Barboza Battaglia;Francisca Barboza Battaglia;#NAME?;5;Portugal;10;Faro;F;Female;5;single;5; white;10/09/1959;7;Undergraduate degree;11;Communication & Marketing;10;Trainee;#N/A;#N/A;25/01/2003;10;Jobs in Lisbon;#N/A;#N/A;#N/A;4;€ 1.385,00;#REF!
5;ACME Corporation;001614;#NAME?;1;273;Maria Sophia;189;Teixeira Seixas;Maria Sophia Teixeira Seixas;#NAME?;5;Portugal;15; ÉVORA;F;Female;5;single;8;ASIAN;24/05/1953;8;Graduate school;7;Finance;11;Analyst;5;Junior;29/03/2005;12; recommendation of employee;#N/A;#N/A;#N/A;4;€ 3.000,00;#REF!
5;ACME Corporation;001615;#NAME?;1;212;Kelly;127;Melo Rossi;Kelly Melo Rossi;#NAME?;5;Portugal;7; Setúbal ;F;Female;9;DIVORCED;5; white;24/08/1955;7;Undergraduate degree;5; Presidency;9;Intern;#N/A;#N/A;31/05/2000;10;Jobs in Lisbon;#N/A;#N/A;#N/A;5;€ 1.205,00;#REF!
5;ACME Corporation;001616;#NAME?;1;121;Eloá;8;Alcantara Borba;Eloá Alcantara Borba;#NAME?;5;Portugal;5; Lisboa;F;Female;5;single;7;  Hispanic or LATINO;19/10/1963;7;Undergraduate degree;6;Administration;11;Analyst;6;Pleno;03/09/2010;10;Jobs in Lisbon;#N/A;#N/A;#N/A;5;€ 2.500,00;#REF!
5;ACME Corporation;001617;#NAME?;1;341;Theo;60;Carneiro Madureira;Theo Carneiro Madureira;#NAME?;5;Portugal;13;Coimbra;M;Male;5;single;5; white;21/01/1959;7;Undergraduate degree;13;Audit;9;Intern;#N/A;#N/A;01/02/2011;7;SAPO Emprego;#N/A;#N/A;#N/A;4;€ 1.205,00;#REF!
5;ACME Corporation;001618;#NAME?;1;80;Byatriz;171;Sacramento Santos;Byatriz Sacramento Santos;#NAME?;5;Portugal;24;Brangança;F;Female;6;MarrieD;5; white;12/04/1961;8;Graduate school;11;Communication & Marketing;11;Analyst;5;Junior;04/05/2011;10;Jobs in Lisbon;#N/A;#N/A;#N/A;5;€ 3.080,00;#REF!
5;ACME Corporation;001619;#NAME?;1;51;Antônia;95;Galli Andrioli;Antônia Galli Andrioli;#NAME?;5;Portugal;9;braga;F;Female;7;Widowed ;5; white;03/02/1987;7;Undergraduate degree;9; Commercial;9;Intern;#N/A;#N/A;24/07/2005;9;Empregos Online;#N/A;#N/A;#N/A;5;€ 1.285,00;#REF!
5;ACME Corporation;001620;#NAME?;1;58;Arthur Miguel;70;Cunha Farina;Arthur Miguel Cunha Farina;#NAME?;5;Portugal;14;Madeira;M;Male;9;DIVORCED;5; white;28/03/1981;8;Graduate school;8;Human Resource;11;Analyst;5;Junior;03/05/2016;7;SAPO Emprego;#N/A;#N/A;#N/A;5;€ 3.080,00;#REF!
5;ACME Corporation;001621;#NAME?;1;20;Alini;141;Noronha Santoro;Alini Noronha Santoro;#NAME?;5;Portugal;10;Faro;F;Female;5;single;5; white;02/02/1975;7;Undergraduate degree;10;Operations;10;Trainee;#N/A;#N/A;02/09/2011;15;Website;#N/A;#N/A;#N/A;5;€ 1.305,00;#REF!
5;ACME Corporation;001622;#NAME?;1;67;Beatriz;124;Mazza Russo;Beatriz Mazza Russo;#NAME?;5;Portugal;5; Lisboa;F;Female;8; Separated ;5; white;04/09/1956;7;Undergraduate degree;11;Communication & Marketing;11;Analyst;7;Senior;24/03/2014;15;Website;#N/A;#N/A;#N/A;5;€ 2.580,00;#REF!
5;ACME Corporation;001623;#NAME?;1;48;Anthony;38;Bermudes Madureira;Anthony Bermudes Madureira;#NAME?;5;Portugal;11;Santarém;M;Male;9;DIVORCED;6;Black or African American;19/04/1948;7;Undergraduate degree;13;Audit;10;Trainee;#N/A;#N/A;19/04/2017;15;Website;#N/A;#N/A;#N/A;5;€ 1.305,00;#REF!
5;ACME Corporation;001624;#NAME?;1;342;Théo;159;Reis Gomes;Théo Reis Gomes;#NAME?;5;Portugal;8;AveirO;M;Male;9;DIVORCED;5; white;26/08/1987;8;Graduate school;10;Operations;11;Analyst;7;Senior;02/05/2015;6;Learn4Good;#N/A;#N/A;#N/A;4;€ 3.000,00;#REF!
5;ACME Corporation;001625;#NAME?;1;191;João Paulo;72;De Luca Serra;João Paulo De Luca Serra;#NAME?;5;Portugal;12;Leiria;M;Male;8; Separated ;5; white;30/07/1960;7;Undergraduate degree;11;Communication & Marketing;9;Intern;#N/A;#N/A;19/07/2001;7;SAPO Emprego;#N/A;#N/A;#N/A;4;€ 1.285,00;#REF!
5;ACME Corporation;001626;#NAME?;1;231;Lorenna;129;Miranda Brito;Lorenna Miranda Brito;#NAME?;5;Portugal;20;Portalegre;F;Female;6;MarrieD;5; white;21/02/1959;7;Undergraduate degree;11;Communication & Marketing;11;Analyst;6;Pleno;04/12/2001;14;LinkedIn;#N/A;#N/A;#N/A;5;€ 2.580,00;#REF!
5;ACME Corporation;001627;#NAME?;1;249;Luna;145;Pasquim Oliveira;Luna Pasquim Oliveira;#NAME?;5;Portugal;23;Viana do Castelo;F;Female;5;single;7;  Hispanic or LATINO;22/06/1972;7;Undergraduate degree;5; Presidency;9;Intern;#N/A;#N/A;02/07/2003;10;Jobs in Lisbon;#N/A;#N/A;#N/A;5;€ 1.205,00;#REF!
5;ACME Corporation;001628;#NAME?;1;207;Kamille;178;Seixas Garcia;Kamille Seixas Garcia;#NAME?;5;Portugal;7; Setúbal ;F;Female;7;Widowed ;5; white;03/10/1947;8;Graduate school;9; Commercial;11;Analyst;6;Pleno;16/09/2016;9;Empregos Online;#N/A;#N/A;#N/A;5;€ 3.080,00;#REF!
5;ACME Corporation;001629;#NAME?;1;125;Emmanuel;28;Badu Anjos;Emmanuel Badu Anjos;#NAME?;5;Portugal;16;Azores;M;Male;5;single;5; white;21/07/1990;7;Undergraduate degree;11;Communication & Marketing;9;Intern;#N/A;#N/A;17/08/2020;9;Empregos Online;#N/A;#N/A;#N/A;4;€ 1.285,00;#REF!
5;ACME Corporation;001630;#NAME?;1;17;Alicia;154;Pinheiro Araújo;Alicia Pinheiro Araújo;#NAME?;5;Portugal;23;Viana do Castelo;F;Female;7;Widowed ;6;Black or African American;17/04/1962;8;Graduate school;10;Operations;11;Analyst;6;Pleno;16/06/2006;14;LinkedIn;#N/A;#N/A;#N/A;5;€ 3.000,00;#REF!
5;ACME Corporation;001631;#NAME?;1;170;Iara;94;Furtado Noronha;Iara Furtado Noronha;#NAME?;5;Portugal;17;Viseu;F;Female;6;MarrieD;5; white;29/10/1975;7;Undergraduate degree;6;Administration;9;Intern;#N/A;#N/A;22/04/2010;7;SAPO Emprego;#N/A;#N/A;#N/A;4;€ 1.205,00;#REF!
5;ACME Corporation;001632;#NAME?;1;118;Eliezer;87;Ferrari Barbosa;Eliezer Ferrari Barbosa;#NAME?;5;Portugal;19;Beja;M;Male;5;single;5; white;31/10/1960;7;Undergraduate degree;12;Controlling;11;Analyst;5;Junior;19/11/1999;8;Net Empregos;#N/A;#N/A;#N/A;5;€ 2.500,00;#REF!
5;ACME Corporation;001633;#NAME?;1;189;João Luccas;28;Badu Anunciação;João Luccas Badu Anunciação;#NAME?;5;Portugal;5; Lisboa;M;Male;9;DIVORCED;8;ASIAN;26/04/1980;7;Undergraduate degree;6;Administration;10;Trainee;#N/A;#N/A;20/05/2007;9;Empregos Online;#N/A;#N/A;#N/A;4;€ 1.305,00;#REF!
5;ACME Corporation;001634;#NAME?;1;211;Kauê;128;Mendes Saragoça;Kauê Mendes Saragoça;#NAME?;5;Portugal;13;Coimbra;M;Male;9;DIVORCED;5; white;25/08/1971;8;Graduate school;13;Audit;11;Analyst;7;Senior;21/05/2015;12; recommendation of employee;#N/A;#N/A;#N/A;4;€ 3.000,00;#REF!
5;ACME Corporation;001635;#NAME?;1;362;Wilian;192;Vaz Reis;Wilian Vaz Reis;#NAME?;5;Portugal;9;braga;M;Male;8; Separated ;5; white;15/04/1977;7;Undergraduate degree;5; Presidency;10;Trainee;#N/A;#N/A;05/09/2014;12; recommendation of employee;#N/A;#N/A;#N/A;4;€ 1.305,00;#REF!
5;ACME Corporation;001636;#NAME?;1;302;Natália;182;Siqueira Frasão;Natália Siqueira Frasão;#NAME?;5;Portugal;22;Vila Real;F;Female;7;Widowed ;5; white;16/12/1961;8;Graduate school;8;Human Resource;11;Analyst;5;Junior;05/04/2016;14;LinkedIn;#N/A;#N/A;#N/A;4;€ 3.080,00;#REF!
5;ACME Corporation;001637;#NAME?;1;109;Davi Luiz;59;Cardozo Costatini;Davi Luiz Cardozo Costatini;#NAME?;5;Portugal;22;Vila Real;M;Male;7;Widowed ;6;Black or African American;19/04/1955;7;Undergraduate degree;13;Audit;9;Intern;#N/A;#N/A;08/12/2008;12; recommendation of employee;#N/A;#N/A;#N/A;5;€ 1.205,00;#REF!
