company;id_employee_pk;flg_active;employee_name;states;id_sufix_gender;id_marital_status_fk;marital_status;marital_status;id_race_fk;ethnicity;ethnicity;birthday;id_background_education_fk;background_education;id_department_fk;department;id_role_fk;role;id_level_fk;level;date_of_hire;id_recruitment_source_fk;recruitment_source;date_of_fire;id_reason_dimissal_fk;reason_dimissal;satisfaction_grade;actual_salary
5-ACME Corporation;993;1;Luana Marino Farias;5-Portugal 12-Leiria;F;5;single;5 single;5; white;5  white;28/07/1970;7;Undergraduate degree;10;Operations;10;Trainee;#N/A;#N/A;19/04/2012;15;Website;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;994;1;Rebeca Tavarez Padrão;5-Portugal 22-Vila Real;F;9;DIVORCED;9 DIVORCED;5; white;5  white;20/08/1984;8;Graduate school;13;Audit;11;Analyst;6;Pleno;20/06/2002;13;Google;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;995;0;Bruno Padrão Faro;5-Portugal 11-Santarém;M;5;single;5 single;5; white;5  white;19/09/1985;7;Undergraduate degree;8;Human Resource;9;Intern;#N/A;#N/A;15/05/2013;8;Net Empregos;22/05/2019;7;Unhappy;3;€ 1.285,00
5-ACME Corporation;996;1;Pietra sobrenome Cardozo;5-Portugal 23-Viana do Castelo;F;8; Separated ;8  Separated ;5; white;5  white;08/03/1965;7;Undergraduate degree;8;Human Resource;11;Analyst;7;Senior;19/04/2012;6;Learn4Good;#N/A;#N/A;#N/A;4;€ 2.580,00
5-ACME Corporation;997;1;Thiago Faria Café;5-Portugal 21-Guarda;M;6;MarrieD;6 MarrieD;7;  Hispanic or LATINO;7   Hispanic or LATINO;21/09/1988;7;Undergraduate degree;10;Operations;9;Intern;#N/A;#N/A;27/07/2020;12; recommendation of employee;#N/A;#N/A;#N/A;4;€ 1.205,00
5-ACME Corporation;998;1;Luiz Miguel Cunha Amor;5-Portugal 13-Coimbra;M;7;Widowed ;7 Widowed ;5; white;5  white;27/01/1951;7;Undergraduate degree;6;Administration;11;Analyst;6;Pleno;18/09/2004;12; recommendation of employee;#N/A;#N/A;#N/A;5;€ 2.500,00
5-ACME Corporation;999;1;Maria Flor Frasão Camargo;5-Portugal 24-Brangança;F;5;single;5 single;5; white;5  white;21/04/1968;7;Undergraduate degree;9; Commercial;9;Intern;#N/A;#N/A;23/05/2010;7;SAPO Emprego;#N/A;#N/A;#N/A;4;€ 1.285,00
5-ACME Corporation;1000;1;João Lucas Anunciação Romano;5-Portugal 17-Viseu;M;5;single;5 single;5; white;5  white;03/09/1954;8;Graduate school;7;Finance;11;Analyst;6;Pleno;24/10/2012;6;Learn4Good;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;1001;1;Vinícius Oliveira Pimenta;5-Portugal 17-Viseu;M;8; Separated ;8  Separated ;5; white;5  white;15/05/1953;7;Undergraduate degree;7;Finance;10;Trainee;#N/A;#N/A;09/12/2013;7;SAPO Emprego;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;1002;1;Francisco Saragoça Farias;5-Portugal 17-Viseu;M;5;single;5 single;5; white;5  white;20/06/1965;8;Graduate school;11;Communication & Marketing;11;Analyst;6;Pleno;15/04/2022;9;Empregos Online;#N/A;#N/A;#N/A;5;€ 3.080,00
5-ACME Corporation;1003;1;Caroline Alcantara Alencar;5-Portugal 11-Santarém;F;7;Widowed ;7 Widowed ;8;ASIAN;8 ASIAN;24/12/1953;7;Undergraduate degree;7;Finance;9;Intern;#N/A;#N/A;12/03/2019;13;Google;#N/A;#N/A;#N/A;4;€ 1.205,00
5-ACME Corporation;1004;1;Jonathan Romano Brasão;5-Portugal 10-Faro;M;8; Separated ;8  Separated ;6;Black or African American;6 Black or African American;13/04/1970;8;Graduate school;7;Finance;11;Analyst;5;Junior;12/10/2001;10;Jobs in Lisbon;#N/A;#N/A;#N/A;5;€ 3.000,00
5-ACME Corporation;1005;1;Heitor Batista Ferrão;5-Portugal 8-AveirO;M;8; Separated ;8  Separated ;5; white;5  white;15/02/1952;7;Undergraduate degree;11;Communication & Marketing;9;Intern;#N/A;#N/A;11/03/2017;5;Indeed;#N/A;#N/A;#N/A;4;€ 1.285,00
5-ACME Corporation;1006;1;José Ferrara Ribeiro;5-Portugal 21-Guarda;M;9;DIVORCED;9 DIVORCED;5; white;5  white;18/12/1957;8;Graduate school;7;Finance;11;Analyst;6;Pleno;16/04/2012;9;Empregos Online;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;1007;1;Heloísa Helena Bragança Alencar;5-Portugal 16-Azores;F;9;DIVORCED;9 DIVORCED;5; white;5  white;22/06/1957;7;Undergraduate degree;8;Human Resource;9;Intern;#N/A;#N/A;01/08/2002;7;SAPO Emprego;#N/A;#N/A;#N/A;4;€ 1.285,00
5-ACME Corporation;1008;1;Fellipe Asvilla Barboza;5-Portugal 12-Leiria;M;5;single;5 single;7;  Hispanic or LATINO;7   Hispanic or LATINO;08/05/1980;7;Undergraduate degree;5; Presidency;11;Analyst;6;Pleno;04/05/2002;9;Empregos Online;#N/A;#N/A;#N/A;5;€ 2.500,00
5-ACME Corporation;1009;1;Álvaro Salvador Badu;5-Portugal 10-Faro;M;9;DIVORCED;9 DIVORCED;5; white;5  white;28/06/1963;7;Undergraduate degree;10;Operations;9;Intern;#N/A;#N/A;14/08/2003;8;Net Empregos;#N/A;#N/A;#N/A;5;€ 1.205,00
5-ACME Corporation;1010;1;Eduardo sobrenome Holanda;5-Portugal 12-Leiria;M;6;MarrieD;6 MarrieD;5; white;5  white;03/06/1968;7;Undergraduate degree;10;Operations;11;Analyst;5;Junior;21/01/2008;9;Empregos Online;#N/A;#N/A;#N/A;4;€ 2.500,00
5-ACME Corporation;1011;1;Glória Maria Anunciação Braga;5-Portugal 17-Viseu;F;8; Separated ;8  Separated ;6;Black or African American;6 Black or African American;03/12/1960;7;Undergraduate degree;13;Audit;9;Intern;#N/A;#N/A;22/03/2006;10;Jobs in Lisbon;#N/A;#N/A;#N/A;5;€ 1.205,00
5-ACME Corporation;1012;1;Joanah Monti Serra;5-Portugal 20-Portalegre;F;7;Widowed ;7 Widowed ;5; white;5  white;30/10/1959;8;Graduate school;5; Presidency;11;Analyst;6;Pleno;20/05/2020;12; recommendation of employee;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;1013;1;Miguel Henrique de Oliveira Negrão;5-Portugal 5- Lisboa;M;5;single;5 single;5; white;5  white;20/08/1949;7;Undergraduate degree;5; Presidency;9;Intern;#N/A;#N/A;15/08/2008;5;Indeed;#N/A;#N/A;#N/A;4;€ 1.205,00
5-ACME Corporation;1014;1;Fellipe Cândido Mancini;5-Portugal 20-Portalegre;M;5;single;5 single;5; white;5  white;24/09/1975;8;Graduate school;8;Human Resource;11;Analyst;6;Pleno;14/08/2003;11;Next Station;#N/A;#N/A;#N/A;5;€ 3.080,00
5-ACME Corporation;1015;1;Cloe Farina Morato;5-Portugal 15- ÉVORA;F;8; Separated ;8  Separated ;5; white;5  white;02/02/1974;7;Undergraduate degree;6;Administration;9;Intern;#N/A;#N/A;30/03/2021;15;Website;#N/A;#N/A;#N/A;5;€ 1.205,00
5-ACME Corporation;1016;1;Kelly Moraes Abranches;5-Portugal 8-AveirO;F;8; Separated ;8  Separated ;5; white;5  white;08/03/1964;8;Graduate school;8;Human Resource;11;Analyst;7;Senior;11/11/2010;9;Empregos Online;#N/A;#N/A;#N/A;4;€ 3.080,00
5-ACME Corporation;1017;1;Alícia Ferrari Arruda;5-Portugal 10-Faro;F;9;DIVORCED;9 DIVORCED;5; white;5  white;23/10/1973;7;Undergraduate degree;7;Finance;10;Trainee;#N/A;#N/A;15/03/2009;7;SAPO Emprego;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;1018;1;Emanuelly Santacruz Monti;5-Portugal 13-Coimbra;F;7;Widowed ;7 Widowed ;6;Black or African American;6 Black or African American;23/10/1956;8;Graduate school;6;Administration;11;Analyst;6;Pleno;15/11/2000;13;Google;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;1019;1;Olívia Chaves Albuquerque;5-Portugal 10-Faro;F;6;MarrieD;6 MarrieD;7;  Hispanic or LATINO;7   Hispanic or LATINO;20/01/1983;7;Undergraduate degree;6;Administration;10;Trainee;#N/A;#N/A;05/11/2017;11;Next Station;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;1020;1;Luiza Conti Galli;5-Portugal 10-Faro;F;9;DIVORCED;9 DIVORCED;5; white;5  white;16/11/1986;7;Undergraduate degree;13;Audit;11;Analyst;7;Senior;21/06/2013;5;Indeed;#N/A;#N/A;#N/A;5;€ 2.500,00
5-ACME Corporation;1021;1;Ana Lívia Rizzo Coelho;5-Portugal 5- Lisboa;F;8; Separated ;8  Separated ;5; white;5  white;01/11/1980;7;Undergraduate degree;7;Finance;10;Trainee;#N/A;#N/A;16/04/2015;7;SAPO Emprego;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;1022;1;Milena Pedroso Andrioli;5-Portugal 9-braga;F;5;single;5 single;8;ASIAN;8 ASIAN;21/06/1963;7;Undergraduate degree;11;Communication & Marketing;11;Analyst;6;Pleno;03/11/2002;13;Google;#N/A;#N/A;#N/A;4;€ 2.580,00
5-ACME Corporation;1023;1;Clarice Carvalho Pinheiro;5-Portugal 7- Setúbal ;F;6;MarrieD;6 MarrieD;5; white;5  white;28/11/1983;7;Undergraduate degree;10;Operations;10;Trainee;#N/A;#N/A;23/01/2009;7;SAPO Emprego;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;1024;1;João Lucas Barreto Pimenta;5-Portugal 18-Castelo Branco;M;9;DIVORCED;9 DIVORCED;5; white;5  white;04/08/1960;8;Graduate school;5; Presidency;11;Analyst;5;Junior;03/06/2014;13;Google;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;1025;1;Marta Brasil Badu;5-Portugal 7- Setúbal ;F;9;DIVORCED;9 DIVORCED;6;Black or African American;6 Black or African American;23/01/1969;7;Undergraduate degree;10;Operations;10;Trainee;#N/A;#N/A;04/10/2000;14;LinkedIn;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;1026;1;Laura Lombardi Negreiros;5-Portugal 23-Viana do Castelo;F;5;single;5 single;5; white;5  white;07/08/1958;8;Graduate school;7;Finance;11;Analyst;5;Junior;06/10/2008;7;SAPO Emprego;#N/A;#N/A;#N/A;5;€ 3.000,00
5-ACME Corporation;1027;1;Filipe Ferrari Chaves;5-Portugal 21-Guarda;M;8; Separated ;8  Separated ;5; white;5  white;19/04/1963;7;Undergraduate degree;9; Commercial;10;Trainee;#N/A;#N/A;15/02/1999;14;LinkedIn;#N/A;#N/A;#N/A;5;€ 1.385,00
5-ACME Corporation;1028;1;Pedro Miguel Bandeira Cunha;5-Portugal 7- Setúbal ;M;9;DIVORCED;9 DIVORCED;5; white;5  white;15/07/1966;8;Graduate school;11;Communication & Marketing;11;Analyst;6;Pleno;02/12/2005;10;Jobs in Lisbon;#N/A;#N/A;#N/A;5;€ 3.080,00
5-ACME Corporation;1029;1;Lavínia Alvaregna Dias;5-Portugal 5- Lisboa;F;8; Separated ;8  Separated ;5; white;5  white;21/01/1949;7;Undergraduate degree;10;Operations;10;Trainee;#N/A;#N/A;11/06/2015;9;Empregos Online;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;1030;1;Oliver Peçanha Duarte;5-Portugal 17-Viseu;M;6;MarrieD;6 MarrieD;7;  Hispanic or LATINO;7   Hispanic or LATINO;15/10/1981;8;Graduate school;11;Communication & Marketing;11;Analyst;6;Pleno;30/04/2006;14;LinkedIn;#N/A;#N/A;#N/A;5;€ 3.080,00
5-ACME Corporation;1031;1;Ryan Miranda Saragoça;5-Portugal 20-Portalegre;M;8; Separated ;8  Separated ;5; white;5  white;04/07/1971;7;Undergraduate degree;10;Operations;9;Intern;#N/A;#N/A;29/11/2015;12; recommendation of employee;#N/A;#N/A;#N/A;5;€ 1.205,00
5-ACME Corporation;1032;1;Nathália Morato Reis;5-Portugal 21-Guarda;F;5;single;5 single;6;Black or African American;6 Black or African American;26/08/1970;7;Undergraduate degree;13;Audit;11;Analyst;6;Pleno;01/10/2019;9;Empregos Online;#N/A;#N/A;#N/A;4;€ 2.500,00
5-ACME Corporation;1033;1;José Mendes Esposito;5-Portugal 9-braga;M;7;Widowed ;7 Widowed ;5; white;5  white;10/01/1980;7;Undergraduate degree;9; Commercial;9;Intern;#N/A;#N/A;04/01/2000;14;LinkedIn;#N/A;#N/A;#N/A;4;€ 1.285,00
5-ACME Corporation;1034;1;Lavignia Farias Mariani;5-Portugal 6-PORTO;F;6;MarrieD;6 MarrieD;5; white;5  white;13/05/1973;8;Graduate school;7;Finance;11;Analyst;5;Junior;08/06/2002;6;Learn4Good;#N/A;#N/A;#N/A;5;€ 3.000,00
5-ACME Corporation;1035;1;Martim Duarte Cardoso;5-Portugal 20-Portalegre;M;8; Separated ;8  Separated ;5; white;5  white;18/10/1981;7;Undergraduate degree;5; Presidency;10;Trainee;#N/A;#N/A;06/03/2014;14;LinkedIn;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;1036;1;Maria Glória Cardoso Faro;5-Portugal 23-Viana do Castelo;F;9;DIVORCED;9 DIVORCED;5; white;5  white;04/06/1971;8;Graduate school;9; Commercial;11;Analyst;6;Pleno;23/01/2021;15;Website;#N/A;#N/A;#N/A;5;€ 3.080,00
5-ACME Corporation;1037;1;João Pedro Sacramento Moura;5-Portugal 11-Santarém;M;6;MarrieD;6 MarrieD;5; white;5  white;01/04/1977;7;Undergraduate degree;13;Audit;10;Trainee;#N/A;#N/A;20/09/2002;13;Google;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;1038;1;Vinícius Alvim Azeredo;5-Portugal 18-Castelo Branco;M;5;single;5 single;5; white;5  white;26/04/1955;7;Undergraduate degree;9; Commercial;11;Analyst;7;Senior;19/03/2005;11;Next Station;#N/A;#N/A;#N/A;4;€ 2.580,00
5-ACME Corporation;1039;1;Dulce Pedroso Nunes;5-Portugal 18-Castelo Branco;F;5;single;5 single;6;Black or African American;6 Black or African American;18/11/1967;7;Undergraduate degree;5; Presidency;9;Intern;#N/A;#N/A;09/10/1999;13;Google;#N/A;#N/A;#N/A;5;€ 1.205,00
5-ACME Corporation;1040;1;Carlos Mazza Lima;5-Portugal 8-AveirO;M;8; Separated ;8  Separated ;5; white;5  white;19/07/1965;8;Graduate school;8;Human Resource;11;Analyst;6;Pleno;30/11/2007;7;SAPO Emprego;#N/A;#N/A;#N/A;5;€ 3.080,00
5-ACME Corporation;1041;1;Maria Sophia Gomes Bispo;5-Portugal 18-Castelo Branco;F;6;MarrieD;6 MarrieD;8;ASIAN;8 ASIAN;08/06/1954;7;Undergraduate degree;6;Administration;10;Trainee;#N/A;#N/A;17/11/2003;15;Website;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;1042;1;Luccas Borba Monti;5-Portugal 6-PORTO;M;8; Separated ;8  Separated ;5; white;5  white;17/11/1982;7;Undergraduate degree;11;Communication & Marketing;11;Analyst;6;Pleno;03/07/2010;10;Jobs in Lisbon;#N/A;#N/A;#N/A;4;€ 2.580,00
5-ACME Corporation;1043;1;Octávio Noronha Oliveira;5-Portugal 8-AveirO;M;8; Separated ;8  Separated ;5; white;5  white;07/09/1973;7;Undergraduate degree;12;Controlling;10;Trainee;#N/A;#N/A;17/03/2013;6;Learn4Good;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;1044;1;Maria Alice de Oliveira Araújo;5-Portugal 12-Leiria;F;7;Widowed ;7 Widowed ;5; white;5  white;13/11/1971;7;Undergraduate degree;7;Finance;11;Analyst;5;Junior;04/05/2003;11;Next Station;#N/A;#N/A;#N/A;5;€ 2.500,00
5-ACME Corporation;1045;1;Isaac Melo Brasil;5-Portugal 10-Faro;M;6;MarrieD;6 MarrieD;5; white;5  white;19/12/1958;7;Undergraduate degree;11;Communication & Marketing;10;Trainee;#N/A;#N/A;14/10/2013;6;Learn4Good;#N/A;#N/A;#N/A;5;€ 1.385,00
5-ACME Corporation;1046;1;Gabriela Barroso Rangel;5-Portugal 5- Lisboa;F;5;single;5 single;6;Black or African American;6 Black or African American;23/04/1952;8;Graduate school;7;Finance;11;Analyst;6;Pleno;27/01/2009;6;Learn4Good;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;1047;1;Victor Frois Bermudes;5-Portugal 21-Guarda;M;6;MarrieD;6 MarrieD;5; white;5  white;06/03/1967;7;Undergraduate degree;9; Commercial;10;Trainee;#N/A;#N/A;25/04/2001;15;Website;#N/A;#N/A;#N/A;4;€ 1.385,00
5-ACME Corporation;1048;1;Miguelito Campos Souza;5-Portugal 16-Azores;M;7;Widowed ;7 Widowed ;5; white;5  white;10/03/1958;7;Undergraduate degree;10;Operations;11;Analyst;7;Senior;27/05/2009;12; recommendation of employee;#N/A;#N/A;#N/A;5;€ 2.500,00
5-ACME Corporation;1049;1;Iara Martini Romano;5-Portugal 16-Azores;F;9;DIVORCED;9 DIVORCED;5; white;5  white;20/01/1974;7;Undergraduate degree;13;Audit;10;Trainee;#N/A;#N/A;02/04/2002;14;LinkedIn;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;1050;1;Rebeca Alcantara Ferrara;5-Portugal 11-Santarém;F;6;MarrieD;6 MarrieD;5; white;5  white;16/12/1980;8;Graduate school;7;Finance;11;Analyst;6;Pleno;31/08/2014;9;Empregos Online;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;1051;1;Cecilia Frois Mariani;5-Portugal 21-Guarda;F;6;MarrieD;6 MarrieD;5; white;5  white;03/09/1962;7;Undergraduate degree;9; Commercial;9;Intern;#N/A;#N/A;26/07/2016;12; recommendation of employee;#N/A;#N/A;#N/A;5;€ 1.285,00
5-ACME Corporation;1052;1;Manuela Melo Pellegrini;5-Portugal 9-braga;F;9;DIVORCED;9 DIVORCED;7;  Hispanic or LATINO;7   Hispanic or LATINO;07/01/1977;8;Graduate school;7;Finance;11;Analyst;6;Pleno;07/03/2006;9;Empregos Online;#N/A;#N/A;#N/A;5;€ 3.000,00
5-ACME Corporation;1053;1;Maria Flor Dantas Malafaia;5-Portugal 12-Leiria;F;9;DIVORCED;9 DIVORCED;6;Black or African American;6 Black or African American;15/04/1981;7;Undergraduate degree;8;Human Resource;9;Intern;#N/A;#N/A;28/09/2010;12; recommendation of employee;#N/A;#N/A;#N/A;5;€ 1.285,00
5-ACME Corporation;1054;1;Isys Nascimento Caruso;5-Portugal 16-Azores;F;9;DIVORCED;9 DIVORCED;5; white;5  white;08/02/1971;7;Undergraduate degree;10;Operations;11;Analyst;6;Pleno;20/10/2011;8;Net Empregos;#N/A;#N/A;#N/A;5;€ 2.500,00
5-ACME Corporation;1055;1;Katerine Sousa Bianchi;5-Portugal 17-Viseu;F;6;MarrieD;6 MarrieD;5; white;5  white;18/02/1967;7;Undergraduate degree;9; Commercial;10;Trainee;#N/A;#N/A;05/04/2001;8;Net Empregos;#N/A;#N/A;#N/A;5;€ 1.385,00
5-ACME Corporation;1056;1;Ariela Pimenta Greco;5-Portugal 18-Castelo Branco;F;6;MarrieD;6 MarrieD;5; white;5  white;10/03/1981;8;Graduate school;10;Operations;11;Analyst;6;Pleno;21/09/1999;6;Learn4Good;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;1057;1;Heloísa Helena Andrade Poeta;5-Portugal 10-Faro;F;6;MarrieD;6 MarrieD;5; white;5  white;08/12/1974;7;Undergraduate degree;10;Operations;9;Intern;#N/A;#N/A;16/02/2011;7;SAPO Emprego;#N/A;#N/A;#N/A;4;€ 1.205,00
5-ACME Corporation;1058;1;Aurora Albuquerque Malafaia;5-Portugal 10-Faro;F;6;MarrieD;6 MarrieD;5; white;5  white;28/01/1978;7;Undergraduate degree;8;Human Resource;11;Analyst;5;Junior;13/06/2013;11;Next Station;#N/A;#N/A;#N/A;4;€ 2.580,00
5-ACME Corporation;1059;1;Alícia Martini Camacho;5-Portugal 16-Azores;F;5;single;5 single;5; white;5  white;27/10/1970;7;Undergraduate degree;12;Controlling;10;Trainee;#N/A;#N/A;06/11/2014;13;Google;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;1060;1;Gloria Santos Rizzo;5-Portugal 17-Viseu;F;8; Separated ;8  Separated ;8;ASIAN;8 ASIAN;27/09/1955;8;Graduate school;10;Operations;11;Analyst;7;Senior;15/03/2013;14;LinkedIn;#N/A;#N/A;#N/A;5;€ 3.000,00
5-ACME Corporation;1061;1;Giovana Amor Nascimento;5-Portugal 21-Guarda;F;7;Widowed ;7 Widowed ;5; white;5  white;04/08/1969;7;Undergraduate degree;8;Human Resource;9;Intern;#N/A;#N/A;17/12/2001;14;LinkedIn;#N/A;#N/A;#N/A;4;€ 1.285,00
5-ACME Corporation;1062;1;Vitor Borba Farina;5-Portugal 7- Setúbal ;M;5;single;5 single;5; white;5  white;16/12/1952;8;Graduate school;8;Human Resource;11;Analyst;5;Junior;15/07/2007;9;Empregos Online;#N/A;#N/A;#N/A;5;€ 3.080,00
5-ACME Corporation;1063;1;Marina Badu Frois;5-Portugal 13-Coimbra;F;9;DIVORCED;9 DIVORCED;7;  Hispanic or LATINO;7   Hispanic or LATINO;17/06/1967;7;Undergraduate degree;10;Operations;10;Trainee;#N/A;#N/A;09/04/2022;8;Net Empregos;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;1064;1;Ana Sophia Marino Brasão;5-Portugal 5- Lisboa;F;6;MarrieD;6 MarrieD;5; white;5  white;30/11/1986;8;Graduate school;6;Administration;11;Analyst;7;Senior;14/04/2005;15;Website;#N/A;#N/A;#N/A;5;€ 3.000,00
5-ACME Corporation;1065;1;Ammanda Cunha Ferrara;5-Portugal 7- Setúbal ;F;5;single;5 single;5; white;5  white;15/01/1958;7;Undergraduate degree;13;Audit;9;Intern;#N/A;#N/A;07/08/2013;13;Google;#N/A;#N/A;#N/A;5;€ 1.205,00
5-ACME Corporation;1066;1;Eliza Bicalho Amor;5-Portugal 15- ÉVORA;F;7;Widowed ;7 Widowed ;5; white;5  white;03/07/1960;7;Undergraduate degree;9; Commercial;11;Analyst;5;Junior;09/04/2005;5;Indeed;#N/A;#N/A;#N/A;4;€ 2.580,00
5-ACME Corporation;1067;1;Aurorah Colombo Luz;5-Portugal 9-braga;F;7;Widowed ;7 Widowed ;6;Black or African American;6 Black or African American;15/12/1956;7;Undergraduate degree;8;Human Resource;9;Intern;#N/A;#N/A;18/02/2003;8;Net Empregos;#N/A;#N/A;#N/A;4;€ 1.285,00
5-ACME Corporation;1068;1;Miguelito Colombo Café;5-Portugal 11-Santarém;M;8; Separated ;8  Separated ;5; white;5  white;06/12/1954;8;Graduate school;10;Operations;11;Analyst;5;Junior;05/08/2000;7;SAPO Emprego;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;1069;1;Brenda Brasão Chaves;5-Portugal 15- ÉVORA;F;7;Widowed ;7 Widowed ;5; white;5  white;28/05/1987;7;Undergraduate degree;8;Human Resource;10;Trainee;#N/A;#N/A;02/10/1999;6;Learn4Good;#N/A;#N/A;#N/A;5;€ 1.385,00
5-ACME Corporation;1070;1;Maria Luiza de Oliveira Farias;5-Portugal 11-Santarém;F;6;MarrieD;6 MarrieD;5; white;5  white;28/05/1969;8;Graduate school;10;Operations;11;Analyst;7;Senior;14/02/2012;10;Jobs in Lisbon;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;1071;1;Maria Glória Camargo Aragão;5-Portugal 10-Faro;F;8; Separated ;8  Separated ;5; white;5  white;04/02/1976;7;Undergraduate degree;5; Presidency;9;Intern;#N/A;#N/A;30/04/2018;5;Indeed;#N/A;#N/A;#N/A;4;€ 1.205,00
5-ACME Corporation;1072;1;Louise Negrão Martini;5-Portugal 11-Santarém;F;6;MarrieD;6 MarrieD;5; white;5  white;15/11/1959;8;Graduate school;11;Communication & Marketing;11;Analyst;6;Pleno;23/08/2015;13;Google;#N/A;#N/A;#N/A;4;€ 3.080,00
5-ACME Corporation;1073;1;Antonella Serra Anunciação;5-Portugal 17-Viseu;F;8; Separated ;8  Separated ;5; white;5  white;15/10/1975;7;Undergraduate degree;9; Commercial;10;Trainee;#N/A;#N/A;29/12/2011;10;Jobs in Lisbon;#N/A;#N/A;#N/A;5;€ 1.385,00
5-ACME Corporation;1074;1;Clara Marques Santana;5-Portugal 8-AveirO;F;6;MarrieD;6 MarrieD;7;  Hispanic or LATINO;7   Hispanic or LATINO;30/10/1952;8;Graduate school;5; Presidency;11;Analyst;7;Senior;29/04/2020;12; recommendation of employee;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;1075;1;Isabella Pasquim Gallo;5-Portugal 20-Portalegre;F;6;MarrieD;6 MarrieD;5; white;5  white;13/09/1950;7;Undergraduate degree;10;Operations;10;Trainee;#N/A;#N/A;05/05/2018;6;Learn4Good;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;1076;1;Gloria Anunciação Pellegrini;5-Portugal 5- Lisboa;F;5;single;5 single;5; white;5  white;27/02/1951;8;Graduate school;6;Administration;11;Analyst;5;Junior;27/04/2018;9;Empregos Online;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;1077;1;Pietro Negreiros Mazza;5-Portugal 19-Beja;M;9;DIVORCED;9 DIVORCED;5; white;5  white;14/06/1958;7;Undergraduate degree;12;Controlling;9;Intern;#N/A;#N/A;15/03/2001;7;SAPO Emprego;#N/A;#N/A;#N/A;4;€ 1.205,00
5-ACME Corporation;1078;1;Gael Bactista Moreira;5-Portugal 21-Guarda;M;7;Widowed ;7 Widowed ;5; white;5  white;03/04/1968;8;Graduate school;12;Controlling;11;Analyst;5;Junior;24/07/2021;8;Net Empregos;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;1079;1;Maria Clara Campos Alvarenga;5-Portugal 19-Beja;F;8; Separated ;8  Separated ;8;ASIAN;8 ASIAN;15/09/1951;7;Undergraduate degree;9; Commercial;10;Trainee;#N/A;#N/A;21/12/2000;10;Jobs in Lisbon;#N/A;#N/A;#N/A;5;€ 1.385,00
5-ACME Corporation;1080;1;Mirella Leone Rinaldi;5-Portugal 13-Coimbra;F;7;Widowed ;7 Widowed ;5; white;5  white;19/08/1948;7;Undergraduate degree;10;Operations;11;Analyst;5;Junior;09/07/2020;8;Net Empregos;#N/A;#N/A;#N/A;4;€ 2.500,00
5-ACME Corporation;1081;1;Maria Eduarda Azeredo Frois;5-Portugal 9-braga;F;8; Separated ;8  Separated ;6;Black or African American;6 Black or African American;05/08/1963;7;Undergraduate degree;5; Presidency;9;Intern;#N/A;#N/A;25/03/2006;13;Google;#N/A;#N/A;#N/A;5;€ 1.205,00
5-ACME Corporation;1082;1;Gabriel de Oliveira Barboza;5-Portugal 23-Viana do Castelo;M;9;DIVORCED;9 DIVORCED;5; white;5  white;22/03/1980;8;Graduate school;5; Presidency;11;Analyst;5;Junior;28/09/2018;11;Next Station;#N/A;#N/A;#N/A;5;€ 3.000,00
5-ACME Corporation;1083;1;Camila Aleluia Barbosa;5-Portugal 11-Santarém;F;8; Separated ;8  Separated ;5; white;5  white;26/08/1967;7;Undergraduate degree;6;Administration;10;Trainee;#N/A;#N/A;19/08/2020;9;Empregos Online;#N/A;#N/A;#N/A;4;€ 1.305,00
